	KRAS	STAG2
BA3334	3.528274362727172	0.0474873963246056
BA3335	7.091580570767574	0.0455358594893478
BA3339	7.019589248692965	0.0546430313872174
BA3341	8.663813855542353	0.0655391120507399
BA3345	3.7714062294803874	0.0284599121808424
BA3347	2.9348124064358347	0.0297609367376809
BA3351	6.775407552184414	0.0723694909741421
BA3352	3.62868149746901	0.0318751016425435
BA3353	4.93549943076808	0.0585461050577329
BA3357	4.681987493703068	0.0736705155309806
BA3362	5.68418666505324	0.0478126524638152
BA3367	5.68926974100486	0.0439095787932997
BA3369	9.585296101673013	0.0731826313221662
BA3371	4.375848646867501	0.0513904699951211
BA3373	10.96786907577842	0.0941616523011871
BA3374	2.549977047000934	0.0305740770857049
BA3375	3.385836344803532	0.0354529191738494
BA3376	3.90829600128676	0.0535046348999837
BA3379	3.738245720697547	0.0718816067653276
BA3380	6.100530741961105	0.0260204911367702
BA3381	7.051428679054405	0.0839160839160839
BA3384	5.239911858253687	0.0502520735078874
BA3385	4.315796105272946	0.0596845015449666
BA3386	6.514890193989474	0.0616360383802244
BA3388	3.953201252514012	0.0398438770531793
BA3390	5.8942267048754005	0.0260204911367702
BA3394	8.033118159006722	0.0661896243291592
BA3395	3.769186565427852	0.0422832980972515
BA3397	4.759826568726875	0.075947308505448
BA3399	6.278301139417368	0.0395186209139697
BA3400	19.501331024206024	0.0580582208489185
BA3403	8.49933292625693	0.0650512278419255
BA3405	5.624198103793235	0.0551309155960318
BA3406	5.206971668475203	0.0336640104081964
BA3407	4.594359143394704	0.0696048137908603
BA3408	8.682353907231443	0.0510652138559115
BA3410	5.336359935729547	0.0391933647747601
BA3411	4.18334896658688	0.0159375508212717
BA3412	4.603360873193132	0.0541551471784029
BA3413	3.276697919196609	0.0362660595218734
BA3415	7.341235630068831	0.0870060172385753
BA3416	2.9388501552809694	0.0518783542039356
BA3417	5.202706457426862	0.0491136770206537
BA3418	7.988219236730867	0.0679785330948121
BA3421	3.598886171372159	0.0271588876240039
BA3422	6.756364609592079	0.0375670840787119
BA3423	5.94736229936981	0.019190112213368
BA3427	7.427216422534402	0.0694421857212554
BA3430	1.9432698018229484	0.0300861928768905
BA3431	4.571186102498228	0.0494389331598633
BA3433	9.418955023961924	0.0406570174012034
BA3434	5.307277294285972	0.0585461050577329
BA3435	4.544835648514731	0.0600097576841762
BA3436	3.3148311019687493	0.0442348349325093
BA3438	4.415185073931623	0.057570336640104
BA3445	5.371888209944228	0.0922101154659294
BA3446	4.274369803895466	0.0821271751504309
BA3447	0.9133425859942574	0.0087819157586599
BA3448	4.072852280864554	0.0455358594893478
BA3449	7.284469621586869	0.0517157261343307
BA3450	12.601859619236812	0.0696048137908603
BA3451	7.728148285995978	0.0456984875589526
BA3452	7.37975442395452	0.0913969751179053
BA3453	8.72789477373948	0.04358432265409
BA3454	9.607669797555328	0.1014799154334038
