	IDH2	ASXL1
BA3347	11.79566690112168	0.0133864995727712
BA3351	24.518713212157117	0.0313301053830817
BA3352	17.35708979627093	0.0135289091426943
BA3353	21.159917447155077	0.0284819139846197
BA3357	25.94793000900801	0.0272002278553118
BA3362	25.675522896383224	0.0195101110794645
BA3367	10.61446587445551	0.0150954144118484
BA3369	15.06851947827589	0.0207917972087724
BA3371	24.273932304199214	0.0195101110794645
BA3373	21.638211231629214	0.036029621190544
BA3374	9.88702106393218	0.0084021646254628
BA3375	17.23014844704402	0.015949871831387
BA3376	15.335614950826145	0.0213614354884648
BA3379	19.18319512827157	0.0240672173170037
BA3380	16.742936117178147	0.0143833665622329
BA3381	25.01319611545059	0.0227855311876958
BA3384	11.832240032576909	0.0158074622614639
BA3385	10.002589493947358	0.0179436058103104
BA3386	19.03577043152063	0.0247792651666191
BA3388	9.918961240884018	0.0142409569923098
BA3390	7.330744456372858	0.0138137282825405
BA3394	4.873433778797863	0.018798063229849
BA3395	16.54366416169992	0.0143833665622329
BA3397	30.003999925961576	0.0340358872116206
BA3399	6.046166043509913	0.013101680432925
BA3400	12.095682325793756	0.0287667331244659
BA3403	17.480674119868212	0.0229279407576189
BA3405	14.194351485087427	0.0179436058103104
BA3406	12.787518972346648	0.021646254628311
BA3407	13.917447772060369	0.0212190259185417
BA3408	9.00573612704994	0.0420108231273141
BA3410	14.336921112057158	0.0165195101110794
BA3411	22.299161514826192	0.0183708345200797
BA3412	33.19819099445946	0.02022215892908
BA3413	22.830194721060227	0.0182284249501566
BA3415	60.50413134416762	0.0262033608658501
BA3416	18.771486568195563	0.0213614354884648
BA3417	15.500642283345057	0.0239248077470806
BA3418	12.222003603203394	0.0327542010823127
BA3421	8.225664803366282	0.0102534890344631
BA3422	17.693773985365073	0.0287667331244659
BA3423	20.27182467700737	0.0240672173170037
BA3427	12.33306741198682	0.0280546852748504
BA3430	3.129602413652685	0.0093990316149245
BA3431	9.812862942533842	0.0126744517231557
BA3433	20.358594627278222	0.0247792651666191
BA3434	16.497115586322632	0.0219310737681572
BA3435	12.598623502264342	0.0223583024779265
BA3436	10.684166882612075	0.0220734833380803
BA3438	13.79384555584348	0.0112503560239248
BA3445	8.772546551660312	0.0186556536599259
BA3446	15.667341650316514	0.0206493876388493
BA3447	3.9325213785954913	0.0065508402164625
BA3448	11.443769049470006	0.0200797493591569
BA3449	9.255776848184208	0.0190828823696952
BA3450	20.922048643245848	0.0257761321560808
BA3451	12.286676785251544	0.013101680432925
BA3452	20.3852348869063	0.0242096268869268
BA3453	12.220864028430755	0.017373967530618
BA3454	26.35404311504337	0.024636855596696
