	TP53	DNMT3A
BA3332	6.25653214657412	1.8725763617798548
BA3333	5.692624350807811	1.1748465548673048
BA3334	2.1330637647598447	0.0874879546711472
BA3335	2.801851912072096	1.3791847557823955
BA3339	5.922770442356887	0.6816983425548611
BA3341	0.6608588373571984	0.0992171188373203
BA3345	2.924949411938865	0.1882478687325217
BA3347	3.616719109221729	0.0793081425722057
BA3351	8.614564853936525	0.3767988798133077
BA3352	5.280276120889902	0.2441699598087771
BA3353	13.472213887054126	1.573201875235866
BA3357	10.146071922479312	3.182234794031143
BA3362	11.357770474075744	0.367298106114524
BA3367	1.8547931723671427	0.468206268930404
BA3369	11.977269448540548	0.7189140278030713
BA3371	1.575778728882254	0.3911707268286983
BA3373	16.32544589028262	2.4270778986899404
BA3374	4.875487867921422	0.1736769107583531
BA3375	4.179687728436753	0.4157910061042422
BA3376	9.478785062539664	2.587745454093571
BA3379	10.754390475523389	0.5875948555881614
BA3380	3.250882412402792	0.3636938974279577
BA3381	12.256402214427588	0.2705984129882083
BA3384	10.406444775902456	0.3928863086554694
BA3385	6.497014294028218	0.3568143983749653
BA3386	12.258859751889808	1.9497978949432675
BA3388	2.0373395330261705	0.6371076022783089
BA3390	2.7604390962272407	0.1972813536342707
BA3394	6.443195392242973	0.5790544948291578
BA3395	4.2761944339420985	0.1474578939999843
BA3397	5.668096908764594	1.9169014583899533
BA3399	0.9948656740547308	0.1115975023665588
BA3400	3.228250134696544	0.260553953633249
BA3403	11.409542625883178	0.4718327508913635
BA3405	9.666107570691675	0.7026056745282946
BA3406	6.294531723364698	0.4914363116068612
BA3407	2.249300581821931	0.0816258011323548
BA3408	2.022710252464818	0.4422947939992025
BA3410	2.027435693949719	0.3007432512975378
BA3411	11.09440814198713	0.4276105326232634
BA3412	9.682942990085344	0.9399164494533891
BA3413	15.174055598229884	0.7761283990244846
BA3415	1.5075778560340645	0.805013616849289
BA3416	9.37795349374526	1.131804859197465
BA3417	8.003175796747339	0.4334518624957957
BA3418	2.663966809245466	0.5450125383258861
BA3421	1.5486355505826397	0.0928301259362801
BA3422	3.2350972315890703	0.7787122927717289
BA3423	2.956341602296696	0.3137561136635265
BA3427	5.039461368933654	0.5557356852906213
BA3430	1.470529567249394	0.0859224317649399
BA3431	0.6644513682173385	0.1980508370410119
BA3433	1.2684362494077317	0.3218101173604146
BA3434	6.952150884828426	1.8010545072872437
BA3435	6.96312226778798	0.3518001604734708
BA3436	10.73128274253199	0.715050361453989
BA3438	6.692067349966411	0.6787067187657545
BA3445	2.8596162690741727	0.2083692683665713
BA3446	6.762725766577692	0.5461630899368397
BA3447	2.1685373915589192	0.4979278293894679
BA3448	9.295582216231727	0.6232957528729896
BA3449	7.364819549745412	0.1511482243319365
BA3450	1.0306684467942244	0.5264935101688636
BA3451	8.911989992451932	0.2265887147247246
BA3452	1.828817571309321	0.5440027208658725
BA3453	1.637528591477676	0.1025448915257053
BA3454	18.16516241952004	0.5503671457682342
