#Boxplots d'expressions du gène RUNX1 en fonction de la feature priorMalignancyNonMyeloid
#Résultat du test statistique Mann-Whitney : U = 16212.500, p-value = 0.02450
#Tableau des résultats :
Sample Feature  ExpressionGene
BA2944       n        7.841279
BA2033       y        6.836615
BA2867       n        7.903422
BA2089       n        6.381191
BA2224       n        7.803925
BA2046       n        8.351323
BA2972       n        6.646840
BA2978       n        6.596221
BA2851       n        7.333391
BA2587       y        8.552900
BA2024       n        6.813949
BA2426       y        7.660154
BA2271       n        8.232671
BA3004       n        8.762953
BA3010       y        7.514134
BA2662       n        7.321216
BA2658       n        5.531302
BA2512       n        6.908770
BA2109       n        6.620862
BA2242       n        8.210203
BA2132       n        7.631611
BA2846       y        8.584578
BA2521       n        8.401948
BA2885       y        7.055705
BA2639       n        8.762953
BA2775       n        7.988988
BA2402       y        7.688957
BA2097       n        7.667355
BA2399       n        8.924158
BA2174       y        7.249042
BA3001       n        8.501602
BA2911       y        7.695463
BA2311       n        5.770331
BA3040       n        7.288004
BA2724       n        6.849006
BA2821       n        7.897179
BA2233       n        8.230612
BA2744       n        8.274569
BA2501       n        8.196113
BA2301       n        6.644117
BA2880       y        6.387388
BA2621       n        6.682426
BA2866       n        7.648956
BA2212       n        7.049189
BA2477       n        7.949362
BA2685       y        7.150786
BA2273       n        7.874307
BA2124       y        8.251094
BA2400       n        8.122302
BA2762       n        8.004431
BA2312       n        7.236365
BA2813       y        8.715624
BA2211       n        9.131404
BA2171       n        8.706910
BA2746       n        6.767775
BA2798       n        8.030157
BA2588       n        7.746670
BA2296       n        6.682426
BA2300       n        7.420904
BA2545       y        6.405499
BA2840       n        7.370029
BA2528       n        8.418461
BA2646       n        8.126078
BA2926       n        6.879121
BA2272       n        6.915214
BA2306       n        7.255277
BA2726       y        6.532987
BA2234       y        6.489029
BA2022       n        8.721461
BA2037       n        7.768842
BA2184       n        6.850259
BA3009       n        7.728095
BA2442       n        7.977205
BA2882       y        6.129915
BA2570       n        7.403056
BA2721       y        7.951050
BA2728       y        7.078454
BA2098       n        7.450540
BA2951       n        8.811774
BA2778       n        7.282684
BA3153       n        5.626072
BA2820       y        8.042425
BA2704       n        9.077611
BA2584       n        6.721831
BA3079       n        6.877187
BA2361       n        6.560655
BA2472       n        7.705821
BA2047       n        7.370029
BA2101       n        7.077707
BA2082       n        6.681279
BA2456       y        6.575608
BA2175       n        7.309488
BA2507       n        8.600679
BA2563       n        8.934170
BA2984       n        8.461858
BA2414       y        8.266079
BA2697       n        5.855422
BA2644       n        6.679501
BA2011       n        6.000514
BA2217       n        6.394085
BA2454       n        8.692496
BA2776       n        9.445280
BA2135       n        7.681345
BA2914       n        7.072510
BA2500       n        8.511715
BA3108       n        8.362662
BA2303       y        6.942944
BA2160       y        8.304732
BA2590       n        8.701128
BA3195       n        8.603380
BA3036       n        7.448397
BA2971       n        7.383618
BA3410       n        7.429288
BA3118       n        7.452756
BA3206       n        7.326799
BA3217       n        8.603380
BA3405       n        7.673596
BA3306       n        7.967445
BA3413       n        7.175957
BA3411       n        6.818111
BA3133       y        7.516301
BA3451       n        7.133592
BA3286       n        7.577242
BA3212       n        7.690235
BA3103       n        8.002711
BA3271       n        8.494064
BA3152       n        6.710353
BA3095       n        8.496572
BA3251       n        7.852051
BA3362       n        6.624131
BA3135       n        8.096198
BA3408       n        5.266027
BA3098       n        8.579251
BA3435       n        8.313480
BA3261       n        6.364672
BA3203       n        6.716102
BA3299       n        7.507524
BA3347       n        6.875893
BA3126       n        6.895111
BA3418       n        6.860253
BA3245       y        7.245627
BA3085       n        7.572514
BA3171       n        7.367240
BA3277       n        8.180202
BA3157       y        8.920834
BA3433       n        8.447241
BA3374       n        6.442273
BA3450       y        7.941456
BA3167       n        7.307687
BA3269       n        7.335298
BA3110       n        7.279829
BA3156       n        6.328685
BA3226       y        8.778046
BA3421       n        7.034743
BA3232       n        8.353583
BA3289       n        6.925594
BA3430       y        6.390273
BA3384       n        8.030157
BA3427       n        7.185564
BA3449       n        7.701971
BA3163       y        5.741292
BA3158       y        7.655133
BA3436       n        8.843079
BA3154       y        6.405499
BA3162       n        8.255544
BA3352       n        8.616075
BA3084       n        7.001462
BA3149       n        8.174287
BA3169       y        6.913264
BA3180       n        8.619688
BA3255       n        8.240941
BA3438       n        7.728095
BA3345       n        6.044848
BA3431       n        6.710959
BA3181       n        7.557548
BA3341       n        7.619497
BA3191       n        7.632785
BA3197       n        8.257644
BA3448       n        7.768842
BA3453       n        7.468950
BA3406       n        7.832684
BA3334       n        7.294317
BA3447       n        7.146870
BA3116       n        6.419474
BA3280       n        8.552900
BA3185       n        6.258543
BA3094       n        6.237998
BA3318       n        6.872120
BA3216       n        8.076079
BA3332       n        7.935022
BA3373       n        7.420904
BA3319       n        7.372993
BA3328       n        7.973887
BA3240       n        8.178227
BA3142       n        9.103418
BA3333       y        8.324498
BA3381       n        7.307687
BA3290       n        7.126641
BA3207       y        7.106933
BA3305       n        7.530936
BA3434       n        8.499085
BA3189       n        8.681063
BA3264       n        8.418461
BA3329       n        6.645792
BA3225       n        7.070260
BA3397       y        8.068846
BA3311       y        7.083681
BA3422       n        7.988988
BA3213       n        8.092515
BA3415       n        8.672544
BA3270       n        7.184745
BA3324       n        7.651483
BA3335       n        8.669716
BA3199       y        7.416010
BA3326       y        5.810077
BA3297       n        8.198116
BA3227       n        8.992112
BA3412       y        5.201895
BA3250       n        7.637556
BA3177       n        8.545088
BA3315       n        7.105341
BA3182       n        7.626832
BA3369       y        7.845671
BA3078       n        8.293553
BA3386       n        9.195130
BA3176       n        8.001074
BA3258       n        6.648621
BA3295       y        7.582904
BA3136       n        7.363491
BA3234       n        7.188129
BA3087       n        6.700265
BA3454       n        8.914208
BA3302       n        8.709809
BA3117       n        6.923035
BA3266       n        8.109179
BA3268       n        7.691603
BA3229       n        8.435176
BA3353       n        8.019656
BA3312       n        6.597343
BA3119       n        8.808678
BA3219       n        6.157426
BA3351       n        6.670584
BA3357       n        6.529883
BA3208       n        7.831304
BA3310       n        8.263965
BA3200       n        8.259748
BA3146       n        8.335609
BA3211       n        8.917518
BA3130       n        6.379290
BA3376       n        8.814877
BA3137       n        8.096198
BA3300       n        7.272052
BA3375       n        8.750984
BA3385       n        7.860877
BA3416       n        6.703094
BA3123       y        6.442757
