	ASXL1	NRAS
BA3341	0.0215038450583879	8.67627291781594
BA3345	0.0240672173170037	6.296771329649549
BA3347	0.0133864995727712	11.85538377732058
BA3351	0.0313301053830817	16.637228340222002
BA3352	0.0135289091426943	4.692528710189486
BA3353	0.0284819139846197	7.779444083765125
BA3357	0.0272002278553118	12.575867965626449
BA3362	0.0195101110794645	7.082788365589277
BA3367	0.0150954144118484	14.60793183927729
BA3369	0.0207917972087724	13.404414989690776
BA3371	0.0195101110794645	8.959550514870674
BA3373	0.036029621190544	13.277867245531422
BA3374	0.0084021646254628	2.7100052944524693
BA3375	0.015949871831387	6.189797044237009
BA3376	0.0213614354884648	6.555132521281164
BA3379	0.0240672173170037	8.230129068984011
BA3380	0.0143833665622329	11.833818851810252
BA3381	0.0227855311876958	10.453178169079605
BA3384	0.0158074622614639	6.472072041324632
BA3385	0.0179436058103104	5.821495536373235
BA3386	0.0247792651666191	8.354719922018896
BA3388	0.0142409569923098	5.738108007369189
BA3390	0.0138137282825405	9.523890366002677
BA3394	0.018798063229849	8.115488982478709
BA3395	0.0143833665622329	4.880342626517226
BA3397	0.0340358872116206	10.053832732131792
BA3399	0.013101680432925	3.928691386373547
BA3400	0.0287667331244659	20.57405701514241
BA3403	0.0229279407576189	8.646476315345657
BA3405	0.0179436058103104	5.47809386344928
BA3406	0.021646254628311	6.043252528284121
BA3407	0.0212190259185417	15.4835474476744
BA3408	0.0420108231273141	4.912950895430019
BA3410	0.0165195101110794	8.840417219687092
BA3411	0.0183708345200797	6.705633535854831
BA3412	0.02022215892908	12.142190977600986
BA3413	0.0182284249501566	6.008969504223689
BA3415	0.0262033608658501	12.115116393939685
BA3416	0.0213614354884648	7.867724644372972
BA3417	0.0239248077470806	8.509996078078553
BA3418	0.0327542010823127	12.343830242329132
BA3421	0.0102534890344631	3.168433023436222
BA3422	0.0287667331244659	18.173598552618824
BA3423	0.0240672173170037	13.745762736552717
BA3427	0.0280546852748504	8.073314731993818
BA3430	0.0093990316149245	5.917204912877103
BA3431	0.0126744517231557	7.363139704033914
BA3433	0.0247792651666191	12.089748631817251
BA3434	0.0219310737681572	7.222638519015791
BA3435	0.0223583024779265	6.94535406077345
BA3436	0.0220734833380803	4.615333195782467
BA3438	0.0112503560239248	6.824296625978215
BA3445	0.0186556536599259	12.074907605420004
BA3446	0.0206493876388493	9.72879525399942
BA3447	0.0065508402164625	1.558376402101474
BA3448	0.0200797493591569	4.596813366256176
BA3449	0.0190828823696952	8.485986858644898
BA3450	0.0257761321560808	14.954090632256172
BA3451	0.013101680432925	7.710340309671539
BA3452	0.0242096268869268	7.508107568643977
BA3453	0.017373967530618	11.655016680272896
BA3454	0.024636855596696	12.993324189060337
