	SRSF2	STAG2
BA3347	10.664916910571025	0.0297609367376809
BA3351	16.54129640964584	0.0723694909741421
BA3352	5.467258987286584	0.0318751016425435
BA3353	15.429080281349709	0.0585461050577329
BA3357	14.856527554803948	0.0736705155309806
BA3362	10.172115364130166	0.0478126524638152
BA3367	8.75199375095606	0.0439095787932997
BA3369	13.772225722867178	0.0731826313221662
BA3371	10.10715540324971	0.0513904699951211
BA3373	12.995315688071493	0.0941616523011871
BA3374	4.332560099514102	0.0305740770857049
BA3375	7.051401025462334	0.0354529191738494
BA3376	9.464812215081736	0.0535046348999837
BA3379	9.907754367966872	0.0718816067653276
BA3380	8.464490097122242	0.0260204911367702
BA3381	11.453561665458686	0.0839160839160839
BA3384	8.365130568092098	0.0502520735078874
BA3385	7.021077283886595	0.0596845015449666
BA3386	12.924496536729905	0.0616360383802244
BA3388	6.203700870772632	0.0398438770531793
BA3390	5.792154717228812	0.0260204911367702
BA3394	8.404975653003687	0.0661896243291592
BA3395	6.651341999856366	0.0422832980972515
BA3397	13.219414617481226	0.075947308505448
BA3399	6.7827367360961	0.0395186209139697
BA3400	13.06056647163743	0.0580582208489185
BA3403	8.92075600450164	0.0650512278419255
BA3405	5.467194039928233	0.0551309155960318
BA3406	12.548279632337389	0.0336640104081964
BA3407	12.435230824451514	0.0696048137908603
BA3408	8.498252487024397	0.0510652138559115
BA3410	9.837479102617367	0.0391933647747601
BA3411	10.38319506643126	0.0159375508212717
BA3412	11.085412982407256	0.0541551471784029
BA3413	11.797908054164992	0.0362660595218734
BA3415	15.05708089537657	0.0870060172385753
BA3416	8.727996581852542	0.0518783542039356
BA3417	11.985232449421302	0.0491136770206537
BA3418	6.635294965300766	0.0679785330948121
BA3421	5.28260925317226	0.0271588876240039
BA3422	17.179527426315072	0.0375670840787119
BA3423	10.963398377588634	0.019190112213368
BA3427	9.29610382811063	0.0694421857212554
BA3430	3.376723357465601	0.0300861928768905
BA3431	5.2956503189134905	0.0494389331598633
BA3433	11.124922747602398	0.0406570174012034
BA3434	10.684241187268606	0.0585461050577329
BA3435	7.207195702534164	0.0600097576841762
BA3436	8.942673968449142	0.0442348349325093
BA3438	13.298804121187224	0.057570336640104
BA3445	13.585759177133028	0.0922101154659294
BA3446	10.112802584876396	0.0821271751504309
BA3447	5.064946393689568	0.0087819157586599
BA3448	7.659809256873132	0.0455358594893478
BA3449	8.663162251082694	0.0517157261343307
BA3450	10.04252924348618	0.0696048137908603
BA3451	6.8123698098142365	0.0456984875589526
BA3452	6.957609320826012	0.0913969751179053
BA3453	7.816516530672914	0.04358432265409
BA3454	12.90077034756054	0.1014799154334038
