	IDH2	NRAS
BA3400	12.095682325793756	20.57405701514241
BA3403	17.480674119868212	8.646476315345657
BA3405	14.194351485087427	5.47809386344928
BA3406	12.787518972346648	6.043252528284121
BA3407	13.917447772060369	15.4835474476744
BA3408	9.00573612704994	4.912950895430019
BA3410	14.336921112057158	8.840417219687092
BA3411	22.299161514826192	6.705633535854831
BA3412	33.19819099445946	12.142190977600986
BA3413	22.830194721060227	6.008969504223689
BA3415	60.50413134416762	12.115116393939685
BA3416	18.771486568195563	7.867724644372972
BA3417	15.500642283345057	8.509996078078553
BA3418	12.222003603203394	12.343830242329132
BA3421	8.225664803366282	3.168433023436222
BA3422	17.693773985365073	18.173598552618824
BA3423	20.27182467700737	13.745762736552717
BA3427	12.33306741198682	8.073314731993818
BA3430	3.129602413652685	5.917204912877103
BA3431	9.812862942533842	7.363139704033914
BA3433	20.358594627278222	12.089748631817251
BA3434	16.497115586322632	7.222638519015791
BA3435	12.598623502264342	6.94535406077345
BA3436	10.684166882612075	4.615333195782467
BA3438	13.79384555584348	6.824296625978215
BA3445	8.772546551660312	12.074907605420004
BA3446	15.667341650316514	9.72879525399942
BA3447	3.9325213785954913	1.558376402101474
BA3448	11.443769049470006	4.596813366256176
BA3449	9.255776848184208	8.485986858644898
BA3450	20.922048643245848	14.954090632256172
BA3451	12.286676785251544	7.710340309671539
BA3452	20.3852348869063	7.508107568643977
BA3453	12.220864028430755	11.655016680272896
BA3454	26.35404311504337	12.993324189060337
