	STAG2	RAD21
BA3347	0.0297609367376809	6.208006682575883
BA3351	0.0723694909741421	13.581704757796958
BA3352	0.0318751016425435	6.888519922529282
BA3353	0.0585461050577329	14.586040996840996
BA3357	0.0736705155309806	11.209355070417873
BA3362	0.0478126524638152	8.905632409862548
BA3367	0.0439095787932997	10.039284949472163
BA3369	0.0731826313221662	16.31057767629538
BA3371	0.0513904699951211	18.356492926805508
BA3373	0.0941616523011871	19.10898852239754
BA3374	0.0305740770857049	7.641555016365422
BA3375	0.0354529191738494	7.289816251366465
BA3376	0.0535046348999837	8.25316147398542
BA3379	0.0718816067653276	13.718532115610602
BA3380	0.0260204911367702	14.386382464764022
BA3381	0.0839160839160839	21.6398934611554
BA3384	0.0502520735078874	8.60671952794259
BA3385	0.0596845015449666	8.637224402417177
BA3386	0.0616360383802244	13.73361633394758
BA3388	0.0398438770531793	6.49690010795364
BA3390	0.0260204911367702	7.508740181700269
BA3394	0.0661896243291592	13.257064235542837
BA3395	0.0422832980972515	9.230759413084684
BA3397	0.075947308505448	13.972882617679948
BA3399	0.0395186209139697	8.31017472359782
BA3400	0.0580582208489185	18.701201180693865
BA3403	0.0650512278419255	17.029774756486663
BA3405	0.0551309155960318	8.585712970021705
BA3406	0.0336640104081964	8.951887951330136
BA3407	0.0696048137908603	13.284030838985226
BA3408	0.0510652138559115	11.493742382432076
BA3410	0.0391933647747601	13.55699891601388
BA3411	0.0159375508212717	15.326829590272888
BA3412	0.0541551471784029	12.11450595958844
BA3413	0.0362660595218734	8.133335175416214
BA3415	0.0870060172385753	33.37302607094277
BA3416	0.0518783542039356	7.477042731879358
BA3417	0.0491136770206537	11.13439037268027
BA3418	0.0679785330948121	14.020175021182078
BA3421	0.0271588876240039	4.9927405123982815
BA3422	0.0375670840787119	12.324814882269038
BA3423	0.019190112213368	12.741305690841056
BA3427	0.0694421857212554	14.515533344953267
BA3430	0.0300861928768905	5.528116711370857
BA3431	0.0494389331598633	8.198798717831432
BA3433	0.0406570174012034	11.35149793038407
BA3434	0.0585461050577329	13.904412976654964
BA3435	0.0600097576841762	16.456359216436212
BA3436	0.0442348349325093	7.797618267259763
BA3438	0.057570336640104	18.315792162585456
BA3445	0.0922101154659294	12.697141655262
BA3446	0.0821271751504309	10.679565414453585
BA3447	0.0087819157586599	3.879630029418274
BA3448	0.0455358594893478	10.14220315510333
BA3449	0.0517157261343307	19.58586180915845
BA3450	0.0696048137908603	14.25697414572637
BA3451	0.0456984875589526	10.80012308548918
BA3452	0.0913969751179053	13.73361910891137
BA3453	0.04358432265409	8.072918830961996
BA3454	0.1014799154334038	18.69279832715517
