	PTPN11	RUNX1
BA3345	10.56551791674996	0.161196937947849
BA3347	12.895248893688454	0.2043961250789596
BA3351	36.15111433085691	0.2277844883078007
BA3352	11.602828493127593	0.3304688858969831
BA3353	35.31452803631488	0.4940194295257724
BA3357	23.394936659638905	0.2357294055540615
BA3362	21.929829281753584	0.2094729196922687
BA3367	15.08460695321988	0.1949590412461768
BA3369	30.111459179936265	0.5423304068211141
BA3371	16.57214863696018	0.226349875713049
BA3373	59.687482235387535	0.4774971725331615
BA3374	14.286142079384424	0.094090365428496
BA3375	14.986029961281671	0.4729430043851663
BA3376	18.460625960877035	0.6235087840431298
BA3379	28.28338708702801	0.3148457090256712
BA3380	15.395065123545448	0.3662717140970948
BA3381	31.6022929834454	0.3995621713674603
BA3384	15.82572118593314	0.3342882991549222
BA3385	18.844695554238974	0.396194121898357
BA3386	23.83686331483464	0.7796296146743463
BA3388	14.160480378577368	0.2751835808372105
BA3390	12.885807017959875	0.1944113750647645
BA3394	25.0992123120214	0.3032300434910894
BA3395	26.164953144487377	0.5549256020025314
BA3397	42.49803859219085	0.5455480797470682
BA3399	9.217550243661025	0.144535490638782
BA3400	20.49932304808881	0.8669773811457671
BA3403	40.07256786518545	0.2800542556398858
BA3405	18.77385346724309	0.4900832122830341
BA3406	22.99494518688369	0.3555937927988822
BA3407	25.57381689341782	0.1954447978657259
BA3408	16.372140642588597	0.0988729634042426
BA3410	20.956953686492668	0.3685682495555111
BA3411	23.686174665300918	0.2704176023369389
BA3412	30.806279236788768	0.0899779089099585
BA3413	20.1099448245558	0.23006633904582
BA3415	58.24596658054627	0.7410698910464569
BA3416	19.695638462196776	0.2221459302117749
BA3417	22.196288192458372	0.1861777521522952
BA3418	32.63184933979395	0.2631471556305804
BA3421	7.884860177730484	0.1168253603124548
BA3422	16.531991048470882	0.6446960034484137
BA3423	22.056976272015444	0.4690401005159862
BA3427	24.97543818115768	0.5007832987527033
BA3430	9.925872127763904	0.0648879484956471
BA3431	16.4322603052081	0.2236180365190641
BA3433	16.497331140038252	0.742720604806531
BA3434	19.549469421478744	0.66006781137165
BA3435	26.26993630818124	0.565665550355561
BA3436	18.030821688180044	0.5688667444176033
BA3438	32.097233187234345	0.4422330780237589
BA3445	21.016117689995312	0.3247887731201874
BA3446	11.215195744897262	0.197880958049616
BA3447	3.2625258891737285	0.1034714208120763
BA3448	20.46619821409374	0.3469263687875951
BA3449	27.228714859707505	0.2999389659404642
BA3450	26.141088273719884	0.4257168708106206
BA3451	19.54939345148004	0.2801380775486234
BA3452	20.50716139930494	0.4710051611355347
BA3453	14.797701231567332	0.2738419892276626
BA3454	38.03237898772129	1.0195808743846482
