	NRAS	ASXL1
BA3341	8.67627291781594	0.0215038450583879
BA3345	6.296771329649549	0.0240672173170037
BA3347	11.85538377732058	0.0133864995727712
BA3351	16.637228340222002	0.0313301053830817
BA3352	4.692528710189486	0.0135289091426943
BA3353	7.779444083765125	0.0284819139846197
BA3357	12.575867965626449	0.0272002278553118
BA3362	7.082788365589277	0.0195101110794645
BA3367	14.60793183927729	0.0150954144118484
BA3369	13.404414989690776	0.0207917972087724
BA3371	8.959550514870674	0.0195101110794645
BA3373	13.277867245531422	0.036029621190544
BA3374	2.7100052944524693	0.0084021646254628
BA3375	6.189797044237009	0.015949871831387
BA3376	6.555132521281164	0.0213614354884648
BA3379	8.230129068984011	0.0240672173170037
BA3380	11.833818851810252	0.0143833665622329
BA3381	10.453178169079605	0.0227855311876958
BA3384	6.472072041324632	0.0158074622614639
BA3385	5.821495536373235	0.0179436058103104
BA3386	8.354719922018896	0.0247792651666191
BA3388	5.738108007369189	0.0142409569923098
BA3390	9.523890366002677	0.0138137282825405
BA3394	8.115488982478709	0.018798063229849
BA3395	4.880342626517226	0.0143833665622329
BA3397	10.053832732131792	0.0340358872116206
BA3399	3.928691386373547	0.013101680432925
BA3400	20.57405701514241	0.0287667331244659
BA3403	8.646476315345657	0.0229279407576189
BA3405	5.47809386344928	0.0179436058103104
BA3406	6.043252528284121	0.021646254628311
BA3407	15.4835474476744	0.0212190259185417
BA3408	4.912950895430019	0.0420108231273141
BA3410	8.840417219687092	0.0165195101110794
BA3411	6.705633535854831	0.0183708345200797
BA3412	12.142190977600986	0.02022215892908
BA3413	6.008969504223689	0.0182284249501566
BA3415	12.115116393939685	0.0262033608658501
BA3416	7.867724644372972	0.0213614354884648
BA3417	8.509996078078553	0.0239248077470806
BA3418	12.343830242329132	0.0327542010823127
BA3421	3.168433023436222	0.0102534890344631
BA3422	18.173598552618824	0.0287667331244659
BA3423	13.745762736552717	0.0240672173170037
BA3427	8.073314731993818	0.0280546852748504
BA3430	5.917204912877103	0.0093990316149245
BA3431	7.363139704033914	0.0126744517231557
BA3433	12.089748631817251	0.0247792651666191
BA3434	7.222638519015791	0.0219310737681572
BA3435	6.94535406077345	0.0223583024779265
BA3436	4.615333195782467	0.0220734833380803
BA3438	6.824296625978215	0.0112503560239248
BA3445	12.074907605420004	0.0186556536599259
BA3446	9.72879525399942	0.0206493876388493
BA3447	1.558376402101474	0.0065508402164625
BA3448	4.596813366256176	0.0200797493591569
BA3449	8.485986858644898	0.0190828823696952
BA3450	14.954090632256172	0.0257761321560808
BA3451	7.710340309671539	0.013101680432925
BA3452	7.508107568643977	0.0242096268869268
BA3453	11.655016680272896	0.017373967530618
BA3454	12.993324189060337	0.024636855596696
