#Boxplots d'expressions du gène BCOR en fonction de la feature centerID
#Résultat du test statistique ANOVA : F = 2.314, p-value = 0.02513
#Tableau des résultats :
Sample Feature  ExpressionGene
BA2902       4        6.349686
BA2541       1        6.196470
BA2843       4        5.842764
BA2497       1        6.551311
BA2718       1        6.708095
BA2575       1        5.540205
BA2593       3        3.944321
BA2791       2        4.838289
BA2620       1        5.169964
BA2629       1        7.790932
BA2870       1        6.580287
BA2682       4        4.877267
BA2276       2        1.667793
BA2709       2        4.932284
BA2789       1        6.368839
BA2538       2        5.471030
BA2583       5        5.826978
BA2806       2        6.174237
BA2441       1        6.053214
BA2514       2        6.298717
BA2520       5        5.662793
BA2479       5        5.194508
BA2281       1        5.148973
BA2932       1        7.527767
BA2123       2        7.472129
BA2844       2        5.327001
BA2660       1        5.854629
BA2836       2        5.608775
BA2714       1        6.993098
BA2440       5        5.772210
BA2036       3        6.188610
BA2828       1        4.720755
BA2952       1        6.549289
BA2410       2        5.476522
BA2139       3        5.794042
BA2051       5        6.214967
BA2532       2        5.331023
BA2494       5        6.823091
BA2748       1        6.262036
BA2622       1        5.457111
BA2970       2        5.399683
BA2839       2        7.503289
BA2868       3        5.877330
BA3011       1        5.446408
BA2052       2        8.025087
BA2510       5        6.835358
BA2691       1        4.944502
BA2374       1        6.999254
BA2804       5        6.144169
BA2675       1        6.389795
BA2031       1        6.624662
BA2198       3        5.756810
BA2066       1        6.195633
BA2344       3        5.111519
BA2459       2        6.542553
BA2229       5        7.779818
BA2559       5        6.930910
BA2093       1        6.400255
BA2000       3        6.093020
BA2425       1        7.143032
BA2905       5        6.771884
BA2304       3        5.176650
BA2976       1        6.361342
BA2386       2        7.265038
BA2035       1        6.598952
BA2760       5        6.270162
BA2201       1        6.314925
BA2355       5        6.595194
BA2113       1        6.409261
BA2955       1        4.188676
BA2322       1        5.562923
BA2020       3        6.735277
BA2226       1        6.257620
BA2376       1        5.935725
BA2121       1        5.329925
BA2944       3        5.530953
BA2033       5        7.393491
BA2867       2        6.909407
BA2089       1        6.304646
BA2224       1        6.360860
BA2046       2        6.095158
BA2972       1        5.870546
BA2978       1        5.412822
BA2851       1        8.099893
BA2587       1        5.862985
BA2024       1        5.745488
BA2426       5        5.892801
BA2271       1        7.166329
BA3004       1        6.278268
BA3010       6        7.265038
BA2662       1        6.133319
BA2658       1        5.950361
BA2512       3        5.867012
BA2109       1        5.905970
BA2242       1        6.592569
BA2132       6        6.468245
BA2846       1        6.102773
BA2521       1        6.041929
BA2885       1        6.178605
BA2639       1        5.935725
BA2775       3        6.060367
BA2402       1        5.648785
BA2097       4        5.626793
BA2399       2        6.112940
BA2174       1        5.795630
BA3001       1        6.816896
BA2911       1        6.201863
BA2311       2        5.505341
BA3040       4        5.751785
BA2724       2        5.751785
BA2821       1        6.216309
BA2233       4        5.938574
BA2744       1        6.121804
BA2501       3        5.350810
BA2301       5        7.338908
BA2880       5        5.357443
BA2621       6        4.918960
BA2866       4        4.846678
BA2212       2        6.524779
BA2477       1        6.237516
BA2685       6        6.966365
BA2273       6        7.618337
BA2124       3        6.368407
BA2400       1        6.057766
BA2762       2        5.931221
BA2312       3        5.623454
BA2813       5        5.711381
BA2211       1        6.262941
BA2171       1        6.307407
BA2746       5        5.593630
BA2798       6        6.179899
BA2588       1        6.380231
BA2296       1        5.974006
BA2300       3        6.568400
BA2545       1        6.163915
BA2840       1        6.727032
BA2528       1        6.457504
BA2646       1        5.794042
BA2926       3        6.051966
BA2272       1        6.173799
BA2306       6        5.175256
BA2726       1        5.241409
BA2234       1        6.762409
BA2022       3        5.720999
BA2037       1        6.339640
BA2184       1        6.528892
BA3009       1        6.230338
BA2442       3        5.817642
BA2882       1        5.319029
BA2570       2        6.290919
BA2721       1        5.917173
BA2728       1        6.333683
BA2098       1        5.507564
BA2951       3        5.780780
BA2778       1        5.818771
BA3153       5        7.401089
BA2820       1        6.298269
BA2704       1        6.098940
BA2584       3        7.426288
BA3079       3        5.479468
BA2361       5        5.460010
BA2472       2        6.901614
BA2047       1        5.976912
BA2101       1        5.139415
BA2082       2        6.252215
BA2456       2        7.735953
BA2175       2        6.437392
BA2507       5        6.052796
BA2563       3        5.943920
BA2984       1        6.378313
BA2414       5        5.783811
BA2697       3        5.633990
BA2644       3        7.049189
BA2011       3        6.788025
BA2217       1        6.560150
BA2454       2        7.288004
BA2776       1        6.372645
BA2135       6        6.311154
BA2914       1        6.467774
BA2500       1        6.069718
BA3108       1        5.527632
BA2303       3        6.138537
BA2160       3        6.322673
BA2590       5        5.742065
BA3195       5        5.781923
BA3036       2        6.039384
BA2971       6        6.312054
BA3410       8        5.145085
BA3118       2        5.864178
BA3206       1        5.884446
BA3217       5        6.834033
BA3405       3        5.515746
BA3306       5        6.870848
BA3413       3        5.696461
BA3411       1        5.978906
BA3133       1        5.903120
BA3451       1        5.887224
BA3286       1        5.986654
BA3212       1        6.223784
BA3103       2        5.905970
BA3271       1        5.798345
BA3152       1        5.944313
BA3095       1        5.771822
BA3251       5        5.552088
BA3362       1        6.930910
BA3135       8        6.400255
BA3408       8        6.127295
BA3098       3        5.946788
BA3435       1        5.974408
BA3261       1        5.745895
BA3203       6        5.810446
BA3299       6        6.420445
BA3347       5        6.435427
BA3126       1        4.809558
BA3418       8        6.584055
BA3245       5        6.682426
BA3085       1        5.131240
BA3171       1        5.985058
BA3277       5        6.822476
BA3157       1        5.783811
BA3433       5        6.467310
BA3374       1        6.505982
BA3450       7        7.258878
BA3167       2        6.942258
BA3269       5        6.673398
BA3110       2        6.635379
BA3156       8        5.893599
BA3226       1        6.393591
BA3421       5        6.264300
BA3232       1        6.217606
BA3289       5        6.116748
BA3430       5        5.962644
BA3384       1        6.603683
BA3427       1        5.661675
BA3449       8        6.341457
BA3163       1        5.124577
BA3158       3        5.271786
BA3436       1        6.471319
BA3154       7        7.261503
BA3162       2        5.932938
BA3352       2        6.114218
BA3084       1        6.675587
BA3149       5        5.520611
BA3169       5        7.262382
BA3180       5        7.586404
BA3255       1        5.922745
BA3438       1        6.982083
BA3345       8        4.957133
BA3431       7        6.518633
BA3181       8        5.637825
BA3341       2        6.135550
BA3191       1        5.527228
BA3197       1        6.189050
BA3448       1        6.343221
BA3453       5        6.844000
BA3406       3        7.265038
BA3334       2        4.846678
BA3447       7        5.931637
BA3116       5        6.415106
BA3280       5        6.877881
BA3185       5        5.948369
BA3094       1        6.702504
BA3318       2        5.675463
BA3216       5        7.032670
BA3332       7        5.964653
BA3373       1        6.141075
BA3319       1        5.677729
BA3328       1        6.428587
BA3240       1        6.752517
BA3142       1        6.781949
BA3333       5        5.862101
BA3381       1        5.702575
BA3290       1        5.928330
BA3207       1        6.364204
BA3305       5        5.491017
BA3434       1        5.426012
BA3189       1        5.882480
BA3264       1        5.573030
BA3329       5        6.727032
BA3225       1        5.130881
BA3397       1        6.353068
BA3311       1        5.795630
BA3422       5        5.782293
BA3213       5        4.656172
BA3415       1        6.170779
BA3270       1        6.185493
BA3324       1        6.205253
BA3335       5        5.852614
BA3199       5        6.205253
BA3326       5        4.653679
BA3297       1        6.430469
BA3227       1        6.948816
BA3412       1        7.926997
BA3250       1        5.524982
BA3177       1        5.920367
BA3315       1        5.692956
BA3182       1        5.335764
BA3369       1        5.549518
BA3078       1        6.394085
BA3386       1        6.312990
BA3176       1        6.552856
BA3258       1        5.887224
BA3295       1        5.397078
BA3136       1        5.914372
BA3234       1        5.928753
BA3087       1        6.790387
BA3454       1        6.023710
BA3302       1        5.796789
BA3117       1        6.044017
BA3266       1        5.900370
BA3268       1        6.621369
BA3229       1        6.142351
BA3353       1        5.647640
BA3312       1        6.338264
BA3119       1        6.498974
BA3219       1        5.462608
BA3351       1        6.190779
BA3357       1        5.888384
BA3208       1        6.370320
BA3310       1        5.445330
BA3200       1        6.863463
BA3146       1        5.636295
BA3211       1        6.696349
BA3130       1        5.249674
BA3376       1        6.617532
BA3137       1        5.514215
BA3300       1        6.068855
BA3375       1        6.212305
BA3385       1        6.181193
BA3416       1        6.640184
BA3123       1        6.245016
