	BCOR	SRSF2
BA3345	0.0150528645546831	11.196543920613005
BA3347	0.0360453185643602	10.664916910571025
BA3351	0.0520292735900538	16.54129640964584
BA3352	0.0210876258727578	5.467258987286584
BA3353	0.0380230263085994	15.429080281349709
BA3357	0.0417131445366432	14.856527554803948
BA3362	0.0727430880637544	10.172115364130166
BA3367	0.0143257333060355	8.75199375095606
BA3369	0.0359909931898839	13.772225722867178
BA3371	0.0176013302567472	10.10715540324971
BA3373	0.0579552475488463	12.995315688071493
BA3374	0.0286854370474099	4.332560099514102
BA3375	0.0265854630580167	7.051401025462334
BA3376	0.0548563788280946	9.464812215081736
BA3379	0.0579145376705716	9.907754367966872
BA3380	0.0210264244450159	8.464490097122242
BA3381	0.0400685383131866	11.453561665458686
BA3384	0.0502011996937014	8.365130568092098
BA3385	0.0389675956654817	7.021077283886595
BA3386	0.0537554361803897	12.924496536729905
BA3388	0.0131568497876529	6.203700870772632
BA3390	0.0138500106009615	5.792154717228812
BA3394	0.0633444339851528	8.404975653003687
BA3395	0.033999806559773	6.651341999856366
BA3397	0.0626921196604486	13.219414617481226
BA3399	0.0272039435577118	6.7827367360961
BA3400	0.0999605105073379	13.06056647163743
BA3403	0.0834806144477627	8.92075600450164
BA3405	0.0296708528928967	5.467194039928233
BA3406	0.0793963298815242	12.548279632337389
BA3407	0.0499225601577248	12.435230824451514
BA3408	0.0330823315849639	8.498252487024397
BA3410	0.0157256704288544	9.837479102617367
BA3411	0.0370239949669111	10.38319506643126
BA3412	0.1635428741501926	11.085412982407256
BA3413	0.0281078030363194	11.797908054164992
BA3415	0.0581659462141452	15.05708089537657
BA3416	0.050004116524604	8.727996581852542
BA3417	0.0220730417182446	11.985232449421302
BA3418	0.0551348817537414	6.635294965300766
BA3421	0.0213526499125329	5.28260925317226
BA3422	0.0324774665814703	17.179527426315072
BA3423	0.0436907156705527	10.963398377588634
BA3427	0.0388656843594651	9.29610382811063
BA3430	0.0158887831626129	3.376723357465601
BA3431	0.0402927158643572	5.2956503189134905
BA3433	0.0432081169122131	11.124922747602398
BA3434	0.0260554149784665	10.684241187268606
BA3435	0.0350191928405986	7.207195702534164
BA3436	0.0415840022382236	8.942673968449142
BA3438	0.072722733124617	13.298804121187224
BA3445	0.1426251004541291	13.585759177133028
BA3446	0.0352096731770899	10.112802584876396
BA3447	0.0088346355637125	5.064946393689568
BA3448	0.0380637361868741	7.659809256873132
BA3449	0.034563825074662	8.663162251082694
BA3450	0.0785059492887884	10.04252924348618
BA3451	0.0344075883941692	6.8123698098142365
BA3452	0.0436567452352138	6.957609320826012
BA3453	0.0427120392680017	7.816516530672914
BA3454	0.0551553733032086	12.90077034756054
