	NPM1	MSH2
BA3339	626.678045270493	0.0316175040518638
BA3341	421.7995890299875	0.0052058346839546
BA3345	298.4684129107943	0.0062917341977309
BA3347	367.6588013590879	0.005967585089141
BA3351	1141.2728330008597	0.056353322528363
BA3352	1009.48292692605	0.0225348460291734
BA3353	1102.8245627294202	0.0640032414910859
BA3357	1504.124385620915	0.0522042139384116
BA3362	500.0933792849923	0.0485348460291734
BA3367	537.7630320256033	0.0204570502431118
BA3369	1465.514607626894	0.0508622366288492
BA3371	1014.8823431778004	0.0110210696920583
BA3373	1409.1702353481785	0.1041523500810372
BA3374	414.51261856879495	0.0225672609400324
BA3375	542.9281467101315	0.0289886547811993
BA3376	832.1562503986981	0.043063209076175
BA3379	1381.0621631608255	0.0528557536466774
BA3380	994.131580493791	0.0179481361426256
BA3381	1165.540186450207	0.0749303079416531
BA3384	614.6547345886245	0.0368200972447325
BA3385	696.60522178433	0.032965964343598
BA3386	1311.4488388556415	0.0734165316045381
BA3388	571.5370032166161	0.0120356564019448
BA3390	441.3767632192111	0.0074521880064829
BA3394	1971.1116355006295	0.0537374392220421
BA3395	648.7028949491017	0.0278119935170178
BA3397	343.99908085329525	0.0598022690437601
BA3399	303.15185061656314	0.0043306320907617
BA3400	626.43397754856	0.0158930307941653
BA3403	1201.5489590327447	0.0430923824959481
BA3405	396.6592348508193	0.0104667747163695
BA3406	639.8543728355419	0.0227682333873581
BA3407	657.9142688009858	0.0147876823338735
BA3408	537.8256037723609	0.0050437601296596
BA3410	487.2527660195591	0.0145996758508914
BA3411	1109.4962852678982	0.0374716369529983
BA3412	804.5130972634437	0.0572123176661264
BA3413	1296.2348854452173	0.0384473257698541
BA3415	837.5896348464944	0.1139189627228525
BA3416	958.7217587267608	0.0491183144246353
BA3417	1049.5468800715762	0.0338897893030794
BA3418	902.6669824032176	0.0069432739059967
BA3421	243.30442046849072	0.0049951377633711
BA3422	1287.6257360644838	0.0243824959481361
BA3423	1301.742594560405	0.0160648298217179
BA3427	444.87211037047854	0.0282139384116693
BA3430	237.22518926677367	0.0057244732576985
BA3431	356.34041291079427	0.0025769854132901
BA3433	757.5797036118004	0.0136304700162074
BA3434	1268.914612892414	0.0419999999999999
BA3435	1166.2782179622332	0.0383889789303079
BA3436	1226.9900517577862	0.043902755267423
BA3438	1213.4320555798831	0.0287585089141004
BA3445	1300.746105321202	0.0255980551053484
BA3446	543.7477859950156	0.0222722852512155
BA3447	612.0209696340626	0.0085251215559157
BA3448	729.6131623391016	0.0351118314424635
BA3449	1193.0168362012575	0.049192868719611
BA3450	695.7256534001525	0.0145964343598055
BA3451	396.52403117684895	0.0197698541329011
BA3452	1152.029653159582	0.0140648298217179
BA3453	634.8876040480708	0.0105964343598055
BA3454	1521.3874292966152	0.0998897893030794
