	BCOR	NRAS
BA3341	0.0313018436201518	8.67627291781594
BA3345	0.0150528645546831	6.296771329649549
BA3347	0.0360453185643602	11.85538377732058
BA3351	0.0520292735900538	16.637228340222002
BA3352	0.0210876258727578	4.692528710189486
BA3353	0.0380230263085994	7.779444083765125
BA3357	0.0417131445366432	12.575867965626449
BA3362	0.0727430880637544	7.082788365589277
BA3367	0.0143257333060355	14.60793183927729
BA3369	0.0359909931898839	13.404414989690776
BA3371	0.0176013302567472	8.959550514870674
BA3373	0.0579552475488463	13.277867245531422
BA3374	0.0286854370474099	2.7100052944524693
BA3375	0.0265854630580167	6.189797044237009
BA3376	0.0548563788280946	6.555132521281164
BA3379	0.0579145376705716	8.230129068984011
BA3380	0.0210264244450159	11.833818851810252
BA3381	0.0400685383131866	10.453178169079605
BA3384	0.0502011996937014	6.472072041324632
BA3385	0.0389675956654817	5.821495536373235
BA3386	0.0537554361803897	8.354719922018896
BA3388	0.0131568497876529	5.738108007369189
BA3390	0.0138500106009615	9.523890366002677
BA3394	0.0633444339851528	8.115488982478709
BA3395	0.033999806559773	4.880342626517226
BA3397	0.0626921196604486	10.053832732131792
BA3399	0.0272039435577118	3.928691386373547
BA3400	0.0999605105073379	20.57405701514241
BA3403	0.0834806144477627	8.646476315345657
BA3405	0.0296708528928967	5.47809386344928
BA3406	0.0793963298815242	6.043252528284121
BA3407	0.0499225601577248	15.4835474476744
BA3408	0.0330823315849639	4.912950895430019
BA3410	0.0157256704288544	8.840417219687092
BA3411	0.0370239949669111	6.705633535854831
BA3412	0.1635428741501926	12.142190977600986
BA3413	0.0281078030363194	6.008969504223689
BA3415	0.0581659462141452	12.115116393939685
BA3416	0.050004116524604	7.867724644372972
BA3417	0.0220730417182446	8.509996078078553
BA3418	0.0551348817537414	12.343830242329132
BA3421	0.0213526499125329	3.168433023436222
BA3422	0.0324774665814703	18.173598552618824
BA3423	0.0436907156705527	13.745762736552717
BA3427	0.0388656843594651	8.073314731993818
BA3430	0.0158887831626129	5.917204912877103
BA3431	0.0402927158643572	7.363139704033914
BA3433	0.0432081169122131	12.089748631817251
BA3434	0.0260554149784665	7.222638519015791
BA3435	0.0350191928405986	6.94535406077345
BA3436	0.0415840022382236	4.615333195782467
BA3438	0.072722733124617	6.824296625978215
BA3445	0.1426251004541291	12.074907605420004
BA3446	0.0352096731770899	9.72879525399942
BA3447	0.0088346355637125	1.558376402101474
BA3448	0.0380637361868741	4.596813366256176
BA3449	0.034563825074662	8.485986858644898
BA3450	0.0785059492887884	14.954090632256172
BA3451	0.0344075883941692	7.710340309671539
BA3452	0.0436567452352138	7.508107568643977
BA3453	0.0427120392680017	11.655016680272896
BA3454	0.0551553733032086	12.993324189060337
