	NRAS	IDH2
BA3400	20.57405701514241	12.095682325793756
BA3403	8.646476315345657	17.480674119868212
BA3405	5.47809386344928	14.194351485087427
BA3406	6.043252528284121	12.787518972346648
BA3407	15.4835474476744	13.917447772060369
BA3408	4.912950895430019	9.00573612704994
BA3410	8.840417219687092	14.336921112057158
BA3411	6.705633535854831	22.299161514826192
BA3412	12.142190977600986	33.19819099445946
BA3413	6.008969504223689	22.830194721060227
BA3415	12.115116393939685	60.50413134416762
BA3416	7.867724644372972	18.771486568195563
BA3417	8.509996078078553	15.500642283345057
BA3418	12.343830242329132	12.222003603203394
BA3421	3.168433023436222	8.225664803366282
BA3422	18.173598552618824	17.693773985365073
BA3423	13.745762736552717	20.27182467700737
BA3427	8.073314731993818	12.33306741198682
BA3430	5.917204912877103	3.129602413652685
BA3431	7.363139704033914	9.812862942533842
BA3433	12.089748631817251	20.358594627278222
BA3434	7.222638519015791	16.497115586322632
BA3435	6.94535406077345	12.598623502264342
BA3436	4.615333195782467	10.684166882612075
BA3438	6.824296625978215	13.79384555584348
BA3445	12.074907605420004	8.772546551660312
BA3446	9.72879525399942	15.667341650316514
BA3447	1.558376402101474	3.9325213785954913
BA3448	4.596813366256176	11.443769049470006
BA3449	8.485986858644898	9.255776848184208
BA3450	14.954090632256172	20.922048643245848
BA3451	7.710340309671539	12.286676785251544
BA3452	7.508107568643977	20.3852348869063
BA3453	11.655016680272896	12.220864028430755
BA3454	12.993324189060337	26.35404311504337
