	TP53	PTPN11
BA3388	2.0373395330261705	14.160480378577368
BA3390	2.7604390962272407	12.885807017959875
BA3394	6.443195392242973	25.0992123120214
BA3395	4.2761944339420985	26.164953144487377
BA3397	5.668096908764594	42.49803859219085
BA3399	0.9948656740547308	9.217550243661025
BA3400	3.228250134696544	20.49932304808881
BA3403	11.409542625883178	40.07256786518545
BA3405	9.666107570691675	18.77385346724309
BA3406	6.294531723364698	22.99494518688369
BA3407	2.249300581821931	25.57381689341782
BA3408	2.022710252464818	16.372140642588597
BA3410	2.027435693949719	20.956953686492668
BA3411	11.09440814198713	23.686174665300918
BA3412	9.682942990085344	30.806279236788768
BA3413	15.174055598229884	20.1099448245558
BA3415	1.5075778560340645	58.24596658054627
BA3416	9.37795349374526	19.695638462196776
BA3417	8.003175796747339	22.196288192458372
BA3418	2.663966809245466	32.63184933979395
BA3421	1.5486355505826397	7.884860177730484
BA3422	3.2350972315890703	16.531991048470882
BA3423	2.956341602296696	22.056976272015444
BA3427	5.039461368933654	24.97543818115768
BA3430	1.470529567249394	9.925872127763904
BA3431	0.6644513682173385	16.4322603052081
BA3433	1.2684362494077317	16.497331140038252
BA3434	6.952150884828426	19.549469421478744
BA3435	6.96312226778798	26.26993630818124
BA3436	10.73128274253199	18.030821688180044
BA3438	6.692067349966411	32.097233187234345
BA3445	2.8596162690741727	21.016117689995312
BA3446	6.762725766577692	11.215195744897262
BA3447	2.1685373915589192	3.2625258891737285
BA3448	9.295582216231727	20.46619821409374
BA3449	7.364819549745412	27.228714859707505
BA3450	1.0306684467942244	26.141088273719884
BA3451	8.911989992451932	19.54939345148004
BA3452	1.828817571309321	20.50716139930494
BA3453	1.637528591477676	14.797701231567332
BA3454	18.16516241952004	38.03237898772129
