	SMC1A	CBL
BA3345	0.2691436388180634	14.182750124922588
BA3347	0.2817486440265248	10.11652281098674
BA3351	0.5576746547081657	14.482525472014578
BA3352	0.1269262113143227	7.590738795591744
BA3353	0.3739928078807283	11.77497091212774
BA3357	0.2270771111619817	10.085830224868022
BA3362	0.7045573938282762	26.370053847898863
BA3367	0.251578382528183	19.219988732030867
BA3369	0.4731690224466945	24.082877386770264
BA3371	0.3343398862372702	9.708967021857225
BA3373	0.5077674825931271	18.14116975871405
BA3374	0.2735648354585651	16.39135849830603
BA3375	0.4016463111768728	11.191177146721497
BA3376	0.3363856862916911	12.671635221878171
BA3379	0.3485673284838801	17.65471111645163
BA3380	0.1734079973740972	9.79825700473177
BA3381	0.6422473361778309	29.65893985994409
BA3384	0.5429867484995907	15.617808032442866
BA3385	0.3843529053431204	17.075588488603678
BA3386	0.5141743856636369	8.629433871407384
BA3388	0.1625596205051206	15.929075308057064
BA3390	0.1328628206553596	25.72584899511252
BA3394	0.2906185117272015	16.65210809380293
BA3395	0.3446840557470704	14.510349831616637
BA3397	0.4253413108767869	28.54373368180176
BA3399	0.0709429378341433	5.399209845355043
BA3400	0.1849697575998511	7.220828989759605
BA3403	0.456477090999203	39.58742242132246
BA3405	0.3371720788156322	29.7229278062286
BA3406	0.2173320711348331	14.608055749934817
BA3407	0.2594991600737202	6.747841520333262
BA3408	0.1623549633196094	8.876684887162948
BA3410	0.2085827065405145	11.007858394409377
BA3411	0.5322833574805441	17.295302289506218
BA3412	0.5784332899678921	34.0866712567158
BA3413	0.307574897989733	6.890379648790848
BA3415	1.384231307421372	16.300919403212554
BA3416	0.2966540593221775	7.555974491214911
BA3417	0.2537098289061137	13.633209358823688
BA3418	0.1022704503408683	17.251234244931627
BA3421	0.1346553448183822	6.881832646826726
BA3422	0.1382487385518397	10.919546027322518
BA3423	0.2450515506241624	6.393268015296255
BA3427	0.2633104458808913	20.271005239216187
BA3430	0.1806405333968565	11.504183425757294
BA3431	0.0706968101638176	19.066564794199063
BA3433	0.1135537256605669	6.831776944710548
BA3434	0.4227044661523071	22.890637814424327
BA3435	0.2794249801626942	20.26258462721019
BA3436	0.3279074953514854	11.3924681016756
BA3438	0.389483282865831	101.34982622441784
BA3445	0.1487869623989815	9.80641713971388
BA3446	0.4539763583313246	13.25626496424816
BA3447	0.0712078781792085	1.4179375458320345
BA3448	0.429217787492768	9.846505260954372
BA3449	0.3570211471170528	5.444473132561832
BA3450	0.2406587180679468	11.41167215162546
BA3451	0.5160883256655378	24.00947006534251
BA3452	0.1231823762988817	20.553376922619734
BA3453	0.2829978427565464	5.49851196033265
BA3454	0.7032643337286797	20.174219690565906
