	RAD21	NF1
BA3405	8.585712970021705	150.10322649841862
BA3406	8.951887951330136	175.00593868924125
BA3407	13.284030838985226	78.37666956178536
BA3408	11.493742382432076	104.22963722764784
BA3410	13.55699891601388	133.7262587530939
BA3411	15.326829590272888	238.25400702034068
BA3412	12.11450595958844	195.68106403756929
BA3413	8.133335175416214	115.6071633334826
BA3415	33.37302607094277	259.60805659132666
BA3416	7.477042731879358	264.47263050967763
BA3417	11.13439037268027	173.8357604806873
BA3418	14.020175021182078	92.26888813182342
BA3421	4.9927405123982815	60.49421950990799
BA3422	12.324814882269038	290.0938510194062
BA3423	12.741305690841056	247.16444382180865
BA3427	14.515533344953267	149.39600555491052
BA3430	5.528116711370857	94.55339835609128
BA3431	8.198798717831432	120.84144657847006
BA3433	11.35149793038407	178.90290846691832
BA3434	13.904412976654964	262.8951788966082
BA3435	16.456359216436212	232.53373548105796
BA3436	7.797618267259763	184.67064609509663
BA3438	18.315792162585456	111.05004860202276
BA3445	12.697141655262	252.05807357118948
BA3446	10.679565414453585	57.86422902407379
BA3447	3.879630029418274	61.61094005127081
BA3448	10.14220315510333	145.5723603719289
BA3449	19.58586180915845	197.1342114504446
BA3450	14.25697414572637	54.5939820641306
BA3451	10.80012308548918	150.25803532935367
BA3452	13.73361910891137	415.7140845086584
BA3453	8.072918830961996	180.47298431809
BA3454	18.69279832715517	341.75196441638946
