	CEBPA	TP53
BA3332	0.1120186697782963	6.25653214657412
BA3333	0.2162582652664333	5.692624350807811
BA3334	0.0805134189031505	2.1330637647598447
BA3335	0.1345779852197588	2.801851912072096
BA3339	0.0381174640217814	5.922770442356887
BA3341	0.2189809412679891	0.6608588373571984
BA3345	0.0692337611824192	2.924949411938865
BA3347	0.29366005445352	3.616719109221729
BA3351	0.5908206923376118	8.614564853936525
BA3352	0.2127576818358615	5.280276120889902
BA3353	0.3053286658887592	13.472213887054126
BA3357	0.4488525865422015	10.146071922479312
BA3362	0.484636328276935	11.357770474075744
BA3367	0.1804745235316997	1.8547931723671427
BA3369	0.1882535978218592	11.977269448540548
BA3371	0.0929599377674056	1.575778728882254
BA3373	0.101905873201089	16.32544589028262
BA3374	0.1411901983663944	4.875487867921422
BA3375	0.1536367172306495	4.179687728436753
BA3376	0.2430960715674834	9.478785062539664
BA3379	0.0805134189031505	10.754390475523389
BA3380	0.1225204200700116	3.250882412402792
BA3381	0.2010890704006223	12.256402214427588
BA3384	0.2018669778296382	10.406444775902456
BA3385	0.1742512640995721	6.497014294028218
BA3386	0.2077012835472578	12.258859751889808
BA3388	0.0910151691948658	2.0373395330261705
BA3390	0.1874756903928432	2.7604390962272407
BA3394	0.087125632049786	6.443195392242973
BA3395	0.1431349669389342	4.2761944339420985
BA3397	0.2746013224426293	5.668096908764594
BA3399	0.0851808634772462	0.9948656740547308
BA3400	0.2042007001166861	3.228250134696544
BA3403	0.4721898094126799	11.409542625883178
BA3405	0.1726954492415402	9.666107570691675
BA3406	0.2131466355503695	6.294531723364698
BA3407	0.0820692337611824	2.249300581821931
BA3408	0.0315052508751458	2.022710252464818
BA3410	0.1598599766627771	2.027435693949719
BA3411	0.0933488914819136	11.09440814198713
BA3412	0.2384286269933878	9.682942990085344
BA3413	1.0809023726176583	15.174055598229884
BA3415	0.3204978607545702	1.5075778560340645
BA3416	0.5674834694671335	9.37795349374526
BA3417	0.1197977440684558	8.003175796747339
BA3418	0.0346168805912096	2.663966809245466
BA3421	0.0855698171917541	1.5486355505826397
BA3422	0.2108129132633216	3.2350972315890703
BA3423	0.102294826915597	2.956341602296696
BA3427	0.0684558537534033	5.039461368933654
BA3430	0.0416180474523531	1.470529567249394
BA3431	0.0980163360560093	0.6644513682173385
BA3433	0.1555814858031894	1.2684362494077317
BA3434	0.073512252042007	6.952150884828426
BA3435	0.5958770906262155	6.96312226778798
BA3436	0.6215480357837417	10.73128274253199
BA3438	0.2325943212757681	6.692067349966411
BA3445	0.0202255931544146	2.8596162690741727
BA3446	0.1668611435239206	6.762725766577692
BA3447	0.0357837417347335	2.1685373915589192
BA3448	0.1742512640995721	9.295582216231727
BA3449	0.0186697782963827	7.364819549745412
BA3450	0.1229093737845196	1.0306684467942244
BA3451	0.2170361726954492	8.911989992451932
BA3452	0.0645663166083236	1.828817571309321
BA3453	0.1264099572150914	1.637528591477676
BA3454	0.3940101127965772	18.16516241952004
