#Boxplots d'expressions du gène SF3B1 en fonction de la feature centerID
#Résultat du test statistique ANOVA : F = 9.820, p-value = 0.00000
#Tableau des résultats :
Sample Feature  ExpressionGene
BA3116       5        0.125383
BA3280       5        0.367237
BA3185       5        0.286315
BA3094       1        0.329536
BA3318       2        0.154469
BA3216       5        0.680212
BA3332       7        0.118792
BA3373       1        1.707051
BA3319       1        0.021844
BA3328       1        0.853490
BA3240       1        0.929082
BA3142       1        1.251212
BA3333       5        0.865285
BA3381       1        0.815229
BA3290       1        0.670661
BA3207       1        0.779578
BA3305       5        0.343670
BA3434       1        0.706043
BA3189       1        0.632549
BA3264       1        0.985141
BA3329       5        0.344652
BA3225       1        0.239083
BA3397       1        0.354946
BA3311       1        0.467782
BA3422       5        0.421838
BA3213       5        0.379393
BA3415       1        0.514583
BA3270       1        0.482813
BA3324       1        0.616576
BA3335       5        0.514060
BA3199       5        0.544799
BA3326       5        0.120164
BA3297       1        0.958551
BA3227       1        0.735299
BA3412       1        0.448912
BA3250       1        0.354824
BA3177       1        0.218757
BA3315       1        0.632178
BA3182       1        0.541180
BA3369       1        0.544972
BA3078       1        0.395650
BA3386       1        0.509076
BA3176       1        0.135994
BA3258       1        0.149308
BA3295       1        0.431587
BA3136       1        0.589198
BA3234       1        0.296334
BA3087       1        0.737292
BA3454       1        0.504756
BA3302       1        1.127344
BA3117       1        0.573071
BA3266       1        1.059069
BA3268       1        0.776546
BA3229       1        0.609175
BA3353       1        0.720194
BA3312       1        0.697827
BA3119       1        1.190686
BA3219       1        0.293943
BA3351       1        0.609183
BA3357       1        0.460710
BA3208       1        0.771258
BA3310       1        0.459881
BA3200       1        0.905583
BA3146       1        0.389220
BA3211       1        0.594589
BA3130       1        0.281134
BA3376       1        0.543716
BA3137       1        0.191888
BA3300       1        0.583738
BA3375       1        0.845522
BA3385       1        0.833989
BA3416       1        0.836022
BA3123       1        0.561304
