#Boxplots d'expressions du gène NF1 en fonction de la feature totalDrug
#Résultat du test statistique Mann-Whitney U : U = 46023.500, p-value = 0.001
#Tableau des résultats :
Sample Feature  ExpressionGene
BA2053       y        5.965056
BA2080       y        6.129474
BA2415       n        4.805356
BA2081       n        5.575612
BA2354       y        5.321260
BA3273       y        5.307094
BA2893       y        5.524613
BA2044       n        5.455988
BA2309       y        4.828481
BA2489       y        5.454539
BA2908       n        5.816894
BA2054       n        5.100372
BA2872       y        6.234430
BA2526       n        5.900370
BA3145       y        5.890481
BA2041       n        5.713688
BA2096       y        5.456746
BA2464       n        5.704914
BA2902       n        5.228913
BA2541       y        5.129122
BA2143       n        5.260301
BA2769       n        5.478376
BA2843       y        5.646538
BA2497       y        4.562734
BA2718       y        5.944732
BA2575       y        5.362218
BA2593       y        5.051503
BA2791       y        5.944313
BA2620       y        5.217077
BA2629       y        4.885374
BA2870       n        5.393479
BA2423       n        5.148608
BA2682       n        5.402224
BA2276       n        5.603072
BA2348       y        5.402224
BA2709       y        5.748226
BA2789       y        5.525761
BA2694       y        5.258581
BA2722       y        5.866167
BA2538       n        5.905970
BA2583       y        5.928330
BA2292       n        5.069886
BA2806       y        5.956842
BA2153       n        5.939830
BA2674       y        5.620430
BA2809       y        5.785415
BA3025       y        5.703738
BA2523       y        5.923539
BA3027       y        4.347221
BA2441       y        5.658639
BA2514       y        5.276160
BA2695       y        4.510748
BA2520       y        5.335764
BA2479       n        4.564434
BA2281       n        6.050684
BA2932       y        5.617056
BA2123       n        6.163506
BA2844       y        5.921163
BA2660       y        5.408852
BA2836       y        5.308151
BA2714       y        5.691020
BA3317       y        5.989962
BA2440       y        5.166017
BA2036       y        5.951552
BA2828       n        5.001385
BA2251       y        5.559241
BA2952       y        4.729476
BA2410       n        5.709089
BA2139       y        4.633518
BA2051       n        4.600443
BA2532       y        5.331376
BA2986       n        4.441176
BA2494       n        4.327828
BA2515       y        4.984445
BA2748       y        6.010854
BA2577       y        5.723287
BA2622       n        4.660457
BA2758       y        4.025337
BA2930       y        4.714072
BA2970       y        5.031150
BA2839       y        5.077655
BA2868       y        5.526135
BA3011       y        5.886843
BA2052       y        5.087246
BA2510       n        4.438942
BA2691       n        4.872012
BA2374       n        5.427836
BA2804       y        5.988763
BA2670       y        5.433663
BA2675       y        6.015817
BA2031       y        4.558104
BA2589       y        5.577477
BA2198       n        5.422349
BA2066       y        4.884349
BA2344       y        5.722516
BA2534       n        5.610271
BA2459       n        5.623454
BA2229       y        5.596998
BA2559       y        5.213276
BA2093       y        5.554019
BA2000       y        5.824299
BA2425       y        5.013962
BA2905       n        5.249674
BA2304       y        5.009378
BA2976       y        5.496914
BA2386       y        5.904762
BA2879       y        4.833373
BA3400       y        5.476873
BA2035       y        5.483947
BA2760       n        5.684557
BA2201       y        5.659768
BA2355       n        4.665414
BA2113       y        6.002174
BA2155       y        5.744334
BA2955       y        4.757287
BA2502       y        5.701824
BA2322       y        4.134753
BA2020       n        6.305100
BA2226       y        5.767602
BA2376       y        4.770658
BA2200       y        6.088359
BA2121       y        4.846678
BA2944       y        5.329925
BA2033       y        4.809206
BA2867       y        5.592512
BA2089       y        5.290823
BA2034       y        5.996458
BA2224       n        5.147535
BA2470       y        5.290823
BA2046       n        5.286123
BA2972       y        5.374231
BA2978       y        5.158133
BA2829       y        5.834093
BA2579       n        5.561851
BA2249       y        5.698389
BA2851       y        5.849021
BA2587       n        5.669755
BA2461       n        4.868122
BA2024       n        5.041737
BA2623       y        5.600807
BA2426       n        5.411349
BA2271       y        5.487229
BA3004       y        5.148608
BA3010       y        5.509069
BA2662       y        4.902906
BA2280       y        5.506457
BA2277       y        5.422349
BA2658       y        5.218130
BA2512       y        4.713380
BA2394       y        4.402167
BA2950       y        5.503152
BA2981       y        4.432433
BA2934       n        4.599724
BA2539       n        4.750279
BA2786       y        5.541310
BA2256       y        6.036533
BA2483       y        5.513828
BA3002       y        6.096865
BA2109       y        5.314674
BA2242       y        5.478011
BA2132       y        5.085832
BA2618       y        5.343263
BA2846       n        6.024562
BA2521       y        5.148973
BA2885       y        5.840339
BA2639       y        5.777282
BA2775       y        5.050806
BA2402       y        5.627916
BA2097       y        5.238920
BA2399       y        5.962644
BA2850       y        5.715154
BA2993       n        5.690645
BA3322       n        4.971419
BA2174       y        6.015817
BA2004       n        5.172412
BA3001       y        5.676212
BA2911       n        5.899601
BA2311       y        5.402602
BA3040       y        4.376744
BA2724       y        5.785010
BA2837       y        5.903120
BA2821       y        6.230812
BA2363       y        4.777690
BA2233       y        5.496203
BA2744       y        5.152419
BA2501       y        5.152775
BA2301       n        4.955419
BA2880       y        5.208681
BA2621       y        5.514622
BA2852       n        4.585844
BA2133       y        4.748511
BA2473       y        5.466636
BA2866       n        5.604267
BA2212       y        5.140830
BA2477       y        5.963052
BA2244       y        5.692956
BA3089       y        6.237998
BA2685       n        5.010748
BA2273       n        4.647671
BA2659       y        4.990348
BA2124       y        5.356336
BA2369       y        5.559614
BA2400       y        5.506457
BA2762       y        5.734799
BA2312       y        5.333999
BA2813       y        5.867012
BA2211       y        5.456367
BA2171       y        6.065521
BA2746       y        5.255335
BA2798       n        5.593263
BA2883       y        5.183686
BA2288       n        5.047683
BA2801       y        4.374897
BA3407       y        4.576204
BA3030       y        5.809319
BA2588       y        5.231743
BA2296       y        5.635518
BA2300       y        4.377474
BA2903       y        5.429664
BA2545       n        4.633873
BA2840       y        4.193321
BA2528       n        5.146470
BA2646       y        5.205808
BA2240       y        5.607300
BA2926       n        5.180908
BA2272       y        5.193426
BA2306       y        5.503908
BA2842       y        4.744288
BA2855       y        5.130508
BA2040       y        4.644497
BA2765       y        5.095330
BA2904       y        5.389501
BA2726       n        4.671035
BA2234       y        5.334341
BA2022       y        5.057914
BA2228       y        4.754147
BA2037       y        6.073918
BA2184       y        5.702980
BA3009       y        4.908491
BA2442       y        5.769206
BA2882       y        5.063498
BA2656       y        5.763317
BA2705       n        5.646538
BA2379       y        5.632437
BA2663       y        5.236380
BA2570       y        6.584627
BA2764       y        4.867454
BA2209       y        5.823512
BA2989       y        4.238953
BA2261       y        5.488732
BA2721       y        5.719504
BA2728       n        5.831768
BA2715       y        5.603482
BA2116       y        5.466636
BA2469       y        6.314925
BA2269       y        6.238855
BA2098       y        5.707181
BA2951       y        5.449383
BA2778       y        5.481650
BA2163       n        5.202613
BA3153       y        4.755199
BA2817       y        6.044848
BA2820       y        5.401858
BA2704       y        5.527228
BA2723       n        4.980198
BA2492       y        4.708758
BA2088       n        4.903957
BA3202       n        4.985487
BA3139       y        4.408029
BA3285       y        4.577270
BA2584       y        3.984523
BA3079       y        4.172167
BA2417       y        5.107337
BA2361       y        4.564434
BA2450       y        5.563288
BA2994       y        5.932112
BA2824       y        5.823512
BA2079       y        5.015317
BA3099       y        5.947176
BA2552       n        5.573751
BA2472       y        4.591169
BA2047       n        5.157039
BA2101       n        4.559847
BA2082       y        5.213632
BA2456       y        4.783959
BA2175       y        3.540704
BA2507       y        5.074090
BA2563       y        5.479854
BA3164       y        5.844307
BA3235       y        5.497259
BA2984       y        5.637445
BA2414       y        5.469188
BA2697       y        5.012515
BA2999       y        5.537588
BA2644       n        4.642363
BA2011       y        4.453925
BA2217       y        5.992306
BA2454       y        5.151404
BA2776       y        5.834460
BA2218       y        5.229966
BA2135       y        3.016429
BA2914       y        5.400032
BA2500       y        5.664388
BA2406       n        4.288134
BA2830       y        5.086907
BA2353       y        5.474682
BA3108       n        5.474682
BA2924       y        5.646538
BA3192       y        6.150599
BA2303       y        5.094969
BA2160       y        5.466990
BA2590       y        5.808912
BA3195       y        5.782659
BA2516       y        5.258927
BA3036       y        5.841504
BA2971       y        4.806078
BA3410       n        4.903261
BA3118       y        5.154582
BA3206       y        5.124577
BA3217       y        5.782293
BA3405       n        5.264976
BA3306       y        5.664388
BA3371       n        5.434746
BA3413       n        5.767987
BA3411       y        5.098923
BA3133       y        5.483212
BA3451       y        5.345867
BA3286       y        5.312914
BA3221       n        4.767446
BA3212       y        5.356713
BA3103       n        5.415373
BA3271       y        6.051521
BA3152       y        4.272704
BA3095       y        5.550982
BA3251       y        5.256776
BA3362       y        4.618605
BA3135       y        6.130771
BA3408       n        4.562093
BA3187       y        4.274960
BA3098       y        5.889614
BA3435       n        5.396399
BA3261       y        5.738157
BA3203       y        4.729476
BA3174       y        5.496914
BA3299       y        5.472842
BA3347       y        5.185465
BA3126       y        5.833319
BA3380       y        6.158801
BA3114       y        5.209040
BA3109       y        5.109414
BA3452       y        6.123027
BA3418       y        4.724942
BA3245       y        5.010748
BA3085       n        5.408508
BA3128       y        5.969459
BA3423       y        6.038126
BA3173       n        5.798345
BA3171       y        5.454168
BA3277       y        5.767987
BA3210       y        5.565169
BA3157       y        6.253547
BA3433       y        5.449383
BA3374       y        5.374933
BA3403       y        5.783043
BA3222       y        5.670507
BA3450       n        4.076782
BA3167       y        4.873783
BA3269       n        4.934705
BA3110       y        5.611009
BA3156       n        5.485744
BA3226       y        5.958911
BA3421       y        5.031864
BA3232       y        5.662410
BA3289       y        5.461879
BA3430       n        6.157426
BA3399       y        4.821888
BA3384       y        5.142996
BA3427       n        4.650867
BA3449       y        6.087497
BA3163       y        6.126826
BA3158       y        5.683792
BA3436       y        5.435855
BA3154       y        4.587992
BA3162       y        6.084907
BA3352       y        6.055296
BA3084       y        5.215349
BA3149       n        6.102773
BA3169       y        5.916772
BA3180       n        6.705852
BA3255       y        5.691020
BA3438       y        4.596525
BA3345       y        4.862526
BA3431       y        5.205457
BA3181       y        5.103508
BA3341       y        5.733627
BA3191       y        5.282933
BA3197       y        6.015401
BA3448       y        5.407789
BA3453       n        5.563645
BA3406       y        5.462608
BA3308       y        5.526135
BA3186       y        5.164271
BA3334       y        4.838289
BA3447       n        4.972820
BA3116       n        4.967244
BA3280       n        5.551340
BA3185       y        4.462656
BA3094       y        4.914762
BA3318       y        5.734428
BA3216       y        6.003921
BA3332       y        5.419065
BA3214       y        4.074386
BA3141       y        5.136921
BA3373       y        5.918355
BA3319       y        5.557395
BA3328       y        5.652590
BA3240       y        4.771393
BA3142       y        3.884623
BA3339       y        4.223638
BA3333       y        5.764499
BA3381       y        5.501687
BA3290       y        5.113990
BA3207       y        5.239288
BA3305       y        4.855113
BA3434       y        5.776879
BA3189       y        5.485744
BA3264       y        5.564014
BA3329       y        4.563055
BA3417       y        4.935745
BA3367       y        4.495975
BA3225       y        5.102822
BA3183       y        5.680011
BA3397       y        3.942262
BA3311       y        5.210794
BA3175       y        5.324112
BA3422       y        5.329557
BA3228       y        4.916854
BA3213       y        5.739350
BA3415       y        5.409925
BA3270       y        4.910923
BA3324       y        5.613300
BA3194       n        5.503908
BA3335       y        4.963694
BA3199       y        5.402224
BA3326       y        4.702770
BA3297       y        5.538291
BA3227       y        5.737384
BA3394       y        5.568170
BA3412       y        5.150011
BA3293       y        4.452444
BA3250       y        5.484681
BA3177       y        5.769206
BA3315       y        5.234609
BA3182       y        5.112917
BA3260       y        5.697203
BA3369       y        5.204051
BA3078       y        5.426771
BA3386       y        5.641287
BA3445       y        5.329557
BA3176       y        5.415373
BA3258       y        5.136921
BA3446       y        5.664764
BA3295       y        5.298044
BA3283       y        4.918612
BA3390       y        5.096024
BA3275       y        5.863412
BA3136       y        4.596172
BA3190       y        4.925584
BA3234       y        4.993898
BA3087       y        5.899996
BA3454       y        5.491017
BA3302       y        6.101902
BA3242       y        5.611374
BA3117       y        5.843149
BA3083       y        5.522476
BA3266       y        5.787316
BA3268       y        5.392004
BA3229       y        5.130881
BA3138       y        5.509069
BA3388       y        5.492150
BA3353       y        4.799755
BA3312       y        5.948369
BA3119       y        5.514215
BA3219       y        5.121688
BA3351       y        5.388036
BA3357       y        5.370850
BA3208       y        5.526494
BA3310       y        5.532035
BA3200       y        5.654115
BA3325       y        5.473970
BA3146       y        5.341860
BA3211       y        4.730865
BA3237       y        5.680395
BA3130       y        4.831307
BA3376       y        5.715154
BA3137       y        5.134053
BA3300       y        5.690280
BA3375       y        5.705301
BA3249       y        5.818396
BA3385       y        5.043775
BA3416       y        5.813616
BA3123       n        4.881142
