	NPM1	MSH6
BA3339	626.678045270493	0.0394451003541912
BA3341	421.7995890299875	0.0234946871310507
BA3345	298.4684129107943	0.0102597402597402
BA3347	367.6588013590879	0.0137898465171192
BA3351	1141.2728330008597	0.0535206611570247
BA3352	1009.48292692605	0.0243093270365997
BA3353	1102.8245627294202	0.0442195985832349
BA3357	1504.124385620915	0.0340897284533648
BA3362	500.0933792849923	0.0254238488783943
BA3367	537.7630320256033	0.0161912632821723
BA3369	1465.514607626894	0.0555702479338843
BA3371	1014.8823431778004	0.0305171192443919
BA3373	1409.1702353481785	0.0818984651711924
BA3374	414.51261856879495	0.0222809917355371
BA3375	542.9281467101315	0.0333695395513577
BA3376	832.1562503986981	0.0369775678866588
BA3379	1381.0621631608255	0.0528972845336481
BA3380	994.131580493791	0.0160283353010625
BA3381	1165.540186450207	0.0659858323494687
BA3384	614.6547345886245	0.04
BA3385	696.60522178433	0.0283518299881936
BA3386	1311.4488388556415	0.0405997638724911
BA3388	571.5370032166161	0.0124203069657615
BA3390	441.3767632192111	0.0108051948051948
BA3394	1971.1116355006295	0.0420094451003541
BA3395	648.7028949491017	0.0398559622195985
BA3397	343.99908085329525	0.0466800472255017
BA3399	303.15185061656314	0.0086753246753246
BA3400	626.43397754856	0.0315796930342384
BA3403	1201.5489590327447	0.0447319952774498
BA3405	396.6592348508193	0.0188217237308146
BA3406	639.8543728355419	0.0140543093270366
BA3407	657.9142688009858	0.0243305785123966
BA3408	537.8256037723609	0.0133270365997638
BA3410	487.2527660195591	0.0277119244391971
BA3411	1109.4962852678982	0.0390106257378984
BA3412	804.5130972634437	0.0297567886658795
BA3413	1296.2348854452173	0.038004722550177
BA3415	837.5896348464944	0.1030365997638725
BA3416	958.7217587267608	0.0390885478158205
BA3417	1049.5468800715762	0.0315301062573789
BA3418	902.6669824032176	0.0180070838252656
BA3421	243.30442046849072	0.0056741440377804
BA3422	1287.6257360644838	0.0210696576151121
BA3423	1301.742594560405	0.026051948051948
BA3427	444.87211037047854	0.0235041322314049
BA3430	237.22518926677367	0.0074498229043683
BA3431	356.34041291079427	0.0086092089728453
BA3433	757.5797036118004	0.0309350649350649
BA3434	1268.914612892414	0.0385997638724911
BA3435	1166.2782179622332	0.0354946871310507
BA3436	1226.9900517577862	0.037164108618654
BA3438	1213.4320555798831	0.0326800472255017
BA3445	1300.746105321202	0.0240755608028335
BA3446	543.7477859950156	0.0298087367178276
BA3447	612.0209696340626	0.0097615112160566
BA3448	729.6131623391016	0.037090909090909
BA3449	1193.0168362012575	0.0420661157024793
BA3450	695.7256534001525	0.0407390791027154
BA3451	396.52403117684895	0.0242857142857142
BA3452	1152.029653159582	0.0240661157024793
BA3453	634.8876040480708	0.0322054309327036
BA3454	1521.3874292966152	0.0766587957497048
