	TP53	CEBPA
BA3332	6.25653214657412	0.1120186697782963
BA3333	5.692624350807811	0.2162582652664333
BA3334	2.1330637647598447	0.0805134189031505
BA3335	2.801851912072096	0.1345779852197588
BA3339	5.922770442356887	0.0381174640217814
BA3341	0.6608588373571984	0.2189809412679891
BA3345	2.924949411938865	0.0692337611824192
BA3347	3.616719109221729	0.29366005445352
BA3351	8.614564853936525	0.5908206923376118
BA3352	5.280276120889902	0.2127576818358615
BA3353	13.472213887054126	0.3053286658887592
BA3357	10.146071922479312	0.4488525865422015
BA3362	11.357770474075744	0.484636328276935
BA3367	1.8547931723671427	0.1804745235316997
BA3369	11.977269448540548	0.1882535978218592
BA3371	1.575778728882254	0.0929599377674056
BA3373	16.32544589028262	0.101905873201089
BA3374	4.875487867921422	0.1411901983663944
BA3375	4.179687728436753	0.1536367172306495
BA3376	9.478785062539664	0.2430960715674834
BA3379	10.754390475523389	0.0805134189031505
BA3380	3.250882412402792	0.1225204200700116
BA3381	12.256402214427588	0.2010890704006223
BA3384	10.406444775902456	0.2018669778296382
BA3385	6.497014294028218	0.1742512640995721
BA3386	12.258859751889808	0.2077012835472578
BA3388	2.0373395330261705	0.0910151691948658
BA3390	2.7604390962272407	0.1874756903928432
BA3394	6.443195392242973	0.087125632049786
BA3395	4.2761944339420985	0.1431349669389342
BA3397	5.668096908764594	0.2746013224426293
BA3399	0.9948656740547308	0.0851808634772462
BA3400	3.228250134696544	0.2042007001166861
BA3403	11.409542625883178	0.4721898094126799
BA3405	9.666107570691675	0.1726954492415402
BA3406	6.294531723364698	0.2131466355503695
BA3407	2.249300581821931	0.0820692337611824
BA3408	2.022710252464818	0.0315052508751458
BA3410	2.027435693949719	0.1598599766627771
BA3411	11.09440814198713	0.0933488914819136
BA3412	9.682942990085344	0.2384286269933878
BA3413	15.174055598229884	1.0809023726176583
BA3415	1.5075778560340645	0.3204978607545702
BA3416	9.37795349374526	0.5674834694671335
BA3417	8.003175796747339	0.1197977440684558
BA3418	2.663966809245466	0.0346168805912096
BA3421	1.5486355505826397	0.0855698171917541
BA3422	3.2350972315890703	0.2108129132633216
BA3423	2.956341602296696	0.102294826915597
BA3427	5.039461368933654	0.0684558537534033
BA3430	1.470529567249394	0.0416180474523531
BA3431	0.6644513682173385	0.0980163360560093
BA3433	1.2684362494077317	0.1555814858031894
BA3434	6.952150884828426	0.073512252042007
BA3435	6.96312226778798	0.5958770906262155
BA3436	10.73128274253199	0.6215480357837417
BA3438	6.692067349966411	0.2325943212757681
BA3445	2.8596162690741727	0.0202255931544146
BA3446	6.762725766577692	0.1668611435239206
BA3447	2.1685373915589192	0.0357837417347335
BA3448	9.295582216231727	0.1742512640995721
BA3449	7.364819549745412	0.0186697782963827
BA3450	1.0306684467942244	0.1229093737845196
BA3451	8.911989992451932	0.2170361726954492
BA3452	1.828817571309321	0.0645663166083236
BA3453	1.637528591477676	0.1264099572150914
BA3454	18.16516241952004	0.3940101127965772
