	STAG2	SRSF2
BA3347	0.0297609367376809	10.664916910571025
BA3351	0.0723694909741421	16.54129640964584
BA3352	0.0318751016425435	5.467258987286584
BA3353	0.0585461050577329	15.429080281349709
BA3357	0.0736705155309806	14.856527554803948
BA3362	0.0478126524638152	10.172115364130166
BA3367	0.0439095787932997	8.75199375095606
BA3369	0.0731826313221662	13.772225722867178
BA3371	0.0513904699951211	10.10715540324971
BA3373	0.0941616523011871	12.995315688071493
BA3374	0.0305740770857049	4.332560099514102
BA3375	0.0354529191738494	7.051401025462334
BA3376	0.0535046348999837	9.464812215081736
BA3379	0.0718816067653276	9.907754367966872
BA3380	0.0260204911367702	8.464490097122242
BA3381	0.0839160839160839	11.453561665458686
BA3384	0.0502520735078874	8.365130568092098
BA3385	0.0596845015449666	7.021077283886595
BA3386	0.0616360383802244	12.924496536729905
BA3388	0.0398438770531793	6.203700870772632
BA3390	0.0260204911367702	5.792154717228812
BA3394	0.0661896243291592	8.404975653003687
BA3395	0.0422832980972515	6.651341999856366
BA3397	0.075947308505448	13.219414617481226
BA3399	0.0395186209139697	6.7827367360961
BA3400	0.0580582208489185	13.06056647163743
BA3403	0.0650512278419255	8.92075600450164
BA3405	0.0551309155960318	5.467194039928233
BA3406	0.0336640104081964	12.548279632337389
BA3407	0.0696048137908603	12.435230824451514
BA3408	0.0510652138559115	8.498252487024397
BA3410	0.0391933647747601	9.837479102617367
BA3411	0.0159375508212717	10.38319506643126
BA3412	0.0541551471784029	11.085412982407256
BA3413	0.0362660595218734	11.797908054164992
BA3415	0.0870060172385753	15.05708089537657
BA3416	0.0518783542039356	8.727996581852542
BA3417	0.0491136770206537	11.985232449421302
BA3418	0.0679785330948121	6.635294965300766
BA3421	0.0271588876240039	5.28260925317226
BA3422	0.0375670840787119	17.179527426315072
BA3423	0.019190112213368	10.963398377588634
BA3427	0.0694421857212554	9.29610382811063
BA3430	0.0300861928768905	3.376723357465601
BA3431	0.0494389331598633	5.2956503189134905
BA3433	0.0406570174012034	11.124922747602398
BA3434	0.0585461050577329	10.684241187268606
BA3435	0.0600097576841762	7.207195702534164
BA3436	0.0442348349325093	8.942673968449142
BA3438	0.057570336640104	13.298804121187224
BA3445	0.0922101154659294	13.585759177133028
BA3446	0.0821271751504309	10.112802584876396
BA3447	0.0087819157586599	5.064946393689568
BA3448	0.0455358594893478	7.659809256873132
BA3449	0.0517157261343307	8.663162251082694
BA3450	0.0696048137908603	10.04252924348618
BA3451	0.0456984875589526	6.8123698098142365
BA3452	0.0913969751179053	6.957609320826012
BA3453	0.04358432265409	7.816516530672914
BA3454	0.1014799154334038	12.90077034756054
