	CBL	SMC1A
BA3345	14.182750124922588	0.2691436388180634
BA3347	10.11652281098674	0.2817486440265248
BA3351	14.482525472014578	0.5576746547081657
BA3352	7.590738795591744	0.1269262113143227
BA3353	11.77497091212774	0.3739928078807283
BA3357	10.085830224868022	0.2270771111619817
BA3362	26.370053847898863	0.7045573938282762
BA3367	19.219988732030867	0.251578382528183
BA3369	24.082877386770264	0.4731690224466945
BA3371	9.708967021857225	0.3343398862372702
BA3373	18.14116975871405	0.5077674825931271
BA3374	16.39135849830603	0.2735648354585651
BA3375	11.191177146721497	0.4016463111768728
BA3376	12.671635221878171	0.3363856862916911
BA3379	17.65471111645163	0.3485673284838801
BA3380	9.79825700473177	0.1734079973740972
BA3381	29.65893985994409	0.6422473361778309
BA3384	15.617808032442866	0.5429867484995907
BA3385	17.075588488603678	0.3843529053431204
BA3386	8.629433871407384	0.5141743856636369
BA3388	15.929075308057064	0.1625596205051206
BA3390	25.72584899511252	0.1328628206553596
BA3394	16.65210809380293	0.2906185117272015
BA3395	14.510349831616637	0.3446840557470704
BA3397	28.54373368180176	0.4253413108767869
BA3399	5.399209845355043	0.0709429378341433
BA3400	7.220828989759605	0.1849697575998511
BA3403	39.58742242132246	0.456477090999203
BA3405	29.7229278062286	0.3371720788156322
BA3406	14.608055749934817	0.2173320711348331
BA3407	6.747841520333262	0.2594991600737202
BA3408	8.876684887162948	0.1623549633196094
BA3410	11.007858394409377	0.2085827065405145
BA3411	17.295302289506218	0.5322833574805441
BA3412	34.0866712567158	0.5784332899678921
BA3413	6.890379648790848	0.307574897989733
BA3415	16.300919403212554	1.384231307421372
BA3416	7.555974491214911	0.2966540593221775
BA3417	13.633209358823688	0.2537098289061137
BA3418	17.251234244931627	0.1022704503408683
BA3421	6.881832646826726	0.1346553448183822
BA3422	10.919546027322518	0.1382487385518397
BA3423	6.393268015296255	0.2450515506241624
BA3427	20.271005239216187	0.2633104458808913
BA3430	11.504183425757294	0.1806405333968565
BA3431	19.066564794199063	0.0706968101638176
BA3433	6.831776944710548	0.1135537256605669
BA3434	22.890637814424327	0.4227044661523071
BA3435	20.26258462721019	0.2794249801626942
BA3436	11.3924681016756	0.3279074953514854
BA3438	101.34982622441784	0.389483282865831
BA3445	9.80641713971388	0.1487869623989815
BA3446	13.25626496424816	0.4539763583313246
BA3447	1.4179375458320345	0.0712078781792085
BA3448	9.846505260954372	0.429217787492768
BA3449	5.444473132561832	0.3570211471170528
BA3450	11.41167215162546	0.2406587180679468
BA3451	24.00947006534251	0.5160883256655378
BA3452	20.553376922619734	0.1231823762988817
BA3453	5.49851196033265	0.2829978427565464
BA3454	20.174219690565906	0.7032643337286797
