#Boxplots d'expressions du gène CBL en fonction de la feature analysisDrug
#Résultat du test statistique Mann-Whitney : U = 21587.000, p-value = 0.01417
#Tableau des résultats :
Sample Feature  ExpressionGene
BA2171       y        1.370598
BA2746       y        2.239736
BA2798       n        0.717842
BA2588       y        1.284224
BA2296       y        1.687231
BA2300       y        4.614109
BA2545       n        2.425208
BA2840       y        0.187797
BA2528       n        1.458009
BA2646       y        1.621008
BA3067       y        0.900322
BA2926       n        1.235720
BA2272       y        1.375156
BA2306       y        2.594999
BA2726       n        3.164111
BA2234       y        1.629557
BA2022       y        1.263325
BA2037       y        1.423589
BA2184       y        1.522578
BA3009       y        1.284146
BA2442       y        1.924588
BA2882       y        2.366709
BA2347       y        1.047415
BA2570       y        1.832195
BA2721       y        3.172048
BA2728       n        2.910242
BA2098       y        1.020378
BA2951       y        0.871529
BA2778       y        1.558696
BA3153       y        0.758686
BA2820       y        2.879761
BA2704       y        1.081195
BA2584       y        2.181228
BA3079       y        1.773447
BA2361       y        1.325099
BA2472       y        1.023668
BA2047       n        1.349374
BA2101       n        1.339355
BA2082       y        0.711485
BA2456       y        1.534511
BA2175       y        0.526520
BA2507       y        2.408133
BA2563       y        2.071453
BA2984       y        2.290410
BA2414       y        2.080793
BA2697       y        3.810998
BA2644       n        2.782828
BA2011       y        1.277057
BA2217       y        2.512105
BA2454       y        3.897225
BA2776       y        2.704624
BA2135       y        1.159783
BA2914       y        4.294735
BA2500       y        3.461176
BA3108       n        1.395850
BA2303       y        2.360918
BA2160       y        1.443526
BA2590       y        1.469775
BA3195       y        1.577655
BA3036       y        1.355138
BA2971       y        1.309784
BA3410       n        1.208345
BA3118       y        1.494844
BA3206       y        1.841656
BA3217       y        1.107099
BA3405       n        3.177508
BA3306       y        0.670825
BA3413       n        0.773499
BA3411       y        1.569234
BA3133       y        1.882095
BA3451       y        2.637983
BA3286       y        2.283178
BA3212       y        0.166275
BA3103       n        0.816090
BA3271       y        2.280388
BA3152       y        2.029034
BA3095       y        1.366159
BA3251       y        1.421779
BA3362       y        2.955241
BA3135       y        1.148057
BA3408       n        0.962625
BA3098       y        5.107229
BA3435       n        2.133998
BA3261       y        0.917906
BA3203       y        0.565309
BA3299       y        0.587358
BA3347       y        1.143893
BA3126       y        2.249517
BA3418       y        1.864200
BA3245       y        0.739595
BA3085       n        1.510397
BA3171       y        3.313367
BA3277       y        0.720731
BA3157       y        1.415854
BA3433       y        0.781828
BA3374       y        3.231226
BA3450       n        1.160201
BA3167       y        1.687133
BA3269       n        1.092183
BA3110       y        0.747960
BA3156       n        0.432453
BA3226       y        1.536023
BA3421       y        0.929656
BA3232       y        1.621928
BA3289       y        1.134855
BA3430       n        1.985738
BA3384       y        2.050933
BA3427       n        1.889601
BA3449       y        0.738433
BA3163       y        3.243639
BA3158       y        2.044496
BA3436       y        1.355761
BA3154       y        2.102928
BA3162       y        1.807218
BA3352       y        1.129400
BA3084       y        1.843639
BA3149       n        1.857369
BA3169       y        1.772479
BA3180       n        1.756041
BA3255       y        1.505960
BA3438       y       10.399838
BA3345       y        1.432580
BA3431       y        2.488576
BA3181       y        1.598120
BA3341       y        0.604356
BA3191       y        2.396107
BA3197       y        1.634160
BA3448       y        1.266450
BA3453       n        0.734197
BA3406       y        1.653793
BA3334       y        0.609697
BA3447       n        0.309619
BA3116       n        0.595022
BA3280       n        0.685336
BA3185       y        0.976784
BA3094       y        3.217905
BA3318       y        2.024959
BA3216       y        0.830434
BA3332       y        0.472476
BA3373       y        1.530315
BA3319       y        1.960177
BA3328       y        1.689507
BA3240       y        1.938946
BA3142       y        1.592005
BA3333       y        1.213740
BA3381       y        2.373230
BA3290       y        1.667562
BA3207       y        1.152671
BA3305       y        1.507912
BA3434       y        2.135452
BA3189       y        1.303514
BA3264       y        1.550439
BA3329       y        0.236805
BA3225       y        1.808704
BA3397       y        2.431846
BA3311       y        3.469688
BA3422       y        0.876031
BA3213       y        1.589858
BA3415       y        1.341459
BA3270       y        1.765500
BA3324       y        4.065877
BA3335       y        0.549508
BA3199       y        1.210088
BA3326       y        1.766885
BA3297       y        1.899053
BA3227       y        1.905620
BA3412       y        2.651103
BA3250       y        3.513034
BA3177       y        1.688381
BA3315       y        2.026374
BA3182       y        2.168619
BA3369       y        1.905077
BA3078       y        1.247200
BA3386       y        0.700988
BA3176       y        1.287669
BA3258       y        1.926262
BA3295       y        1.876981
BA3136       y        2.010622
BA3234       y        1.996340
BA3087       y        2.017479
BA3454       y        1.601873
BA3302       y        1.809860
BA3117       y        0.879550
BA3266       y        1.842575
BA3268       y        1.134264
BA3229       y        2.455875
BA3353       y        0.927246
BA3312       y        1.518741
BA3119       y        1.367624
BA3219       y        1.578627
BA3351       y        1.184716
BA3357       y        0.817372
BA3208       y        1.076072
BA3310       y        1.476022
BA3200       y        2.018034
BA3146       y        2.004470
BA3211       y        1.780775
BA3130       y        2.240867
BA3376       y        1.397520
BA3137       y        2.373637
BA3300       y        1.846525
BA3375       y        1.758704
BA3385       y        2.132957
BA3416       y        0.926285
BA3123       n        1.696660
