	SRSF2	SMC1A
BA3345	11.196543920613005	0.2691436388180634
BA3347	10.664916910571025	0.2817486440265248
BA3351	16.54129640964584	0.5576746547081657
BA3352	5.467258987286584	0.1269262113143227
BA3353	15.429080281349709	0.3739928078807283
BA3357	14.856527554803948	0.2270771111619817
BA3362	10.172115364130166	0.7045573938282762
BA3367	8.75199375095606	0.251578382528183
BA3369	13.772225722867178	0.4731690224466945
BA3371	10.10715540324971	0.3343398862372702
BA3373	12.995315688071493	0.5077674825931271
BA3374	4.332560099514102	0.2735648354585651
BA3375	7.051401025462334	0.4016463111768728
BA3376	9.464812215081736	0.3363856862916911
BA3379	9.907754367966872	0.3485673284838801
BA3380	8.464490097122242	0.1734079973740972
BA3381	11.453561665458686	0.6422473361778309
BA3384	8.365130568092098	0.5429867484995907
BA3385	7.021077283886595	0.3843529053431204
BA3386	12.924496536729905	0.5141743856636369
BA3388	6.203700870772632	0.1625596205051206
BA3390	5.792154717228812	0.1328628206553596
BA3394	8.404975653003687	0.2906185117272015
BA3395	6.651341999856366	0.3446840557470704
BA3397	13.219414617481226	0.4253413108767869
BA3399	6.7827367360961	0.0709429378341433
BA3400	13.06056647163743	0.1849697575998511
BA3403	8.92075600450164	0.456477090999203
BA3405	5.467194039928233	0.3371720788156322
BA3406	12.548279632337389	0.2173320711348331
BA3407	12.435230824451514	0.2594991600737202
BA3408	8.498252487024397	0.1623549633196094
BA3410	9.837479102617367	0.2085827065405145
BA3411	10.38319506643126	0.5322833574805441
BA3412	11.085412982407256	0.5784332899678921
BA3413	11.797908054164992	0.307574897989733
BA3415	15.05708089537657	1.384231307421372
BA3416	8.727996581852542	0.2966540593221775
BA3417	11.985232449421302	0.2537098289061137
BA3418	6.635294965300766	0.1022704503408683
BA3421	5.28260925317226	0.1346553448183822
BA3422	17.179527426315072	0.1382487385518397
BA3423	10.963398377588634	0.2450515506241624
BA3427	9.29610382811063	0.2633104458808913
BA3430	3.376723357465601	0.1806405333968565
BA3431	5.2956503189134905	0.0706968101638176
BA3433	11.124922747602398	0.1135537256605669
BA3434	10.684241187268606	0.4227044661523071
BA3435	7.207195702534164	0.2794249801626942
BA3436	8.942673968449142	0.3279074953514854
BA3438	13.298804121187224	0.389483282865831
BA3445	13.585759177133028	0.1487869623989815
BA3446	10.112802584876396	0.4539763583313246
BA3447	5.064946393689568	0.0712078781792085
BA3448	7.659809256873132	0.429217787492768
BA3449	8.663162251082694	0.3570211471170528
BA3450	10.04252924348618	0.2406587180679468
BA3451	6.8123698098142365	0.5160883256655378
BA3452	6.957609320826012	0.1231823762988817
BA3453	7.816516530672914	0.2829978427565464
BA3454	12.90077034756054	0.7032643337286797
