	JAK2	CBL
BA3228	0.0515031253227673	30.62495134180496
BA3451	0.0521853227054237	24.00947006534251
BA3175	0.0522637214652279	19.63285557755301
BA3139	0.0523796106401429	17.25654616960381
BA2976	0.0524811338297804	19.739707190086957
BA3266	0.0525860749490007	22.018888087023896
BA2765	0.0534503838922378	48.70176522283881
BA2463	0.0535178345963473	5.35353146493377
BA3270	0.0545355231296101	22.882592489274053
BA2311	0.0545730135447208	19.02601055355281
BA3087	0.0546713858305243	27.28239746175127
BA3415	0.0547894646165782	16.300919403212554
BA2280	0.0548634841541046	37.578581140023616
BA3194	0.0550930728927956	25.74287530353224
BA2782	0.0552111516788496	20.35318546039668
BA3098	0.0552255176641271	39.22240363826951
BA2020	0.0552586288569599	16.031971744555168
BA3452	0.0555313155514834	20.553376922619734
BA2079	0.0556615707116759	27.303743679678167
BA3213	0.0573770509313163	19.28701931288158
BA3222	0.057793130452866	38.404217842179605
BA3297	0.0582679022339694	21.84912322399916
BA2376	0.0595495190171999	19.913753516398792
BA2851	0.0602882190482711	33.053734174631344
BA3235	0.0603288603672159	17.235853698500627
BA2272	0.0604072591270201	12.025749549495035
BA2277	0.0611138092579536	16.15195717401304
BA2904	0.0613290320113671	13.370718853354871
BA2461	0.0624197787894612	33.377813767623906
BA2174	0.0641771286464902	16.522066588998133
BA3171	0.0657557848725213	31.166395029716423
BA2658	0.0658132488136313	28.0539591955123
BA2644	0.0660494063857392	23.390285094200667
BA3381	0.0665020150297044	29.65893985994409
BA3177	0.0675871542670768	20.595048292370542
BA2375	0.0677174094272692	20.04675003979729
BA2244	0.0678410957540449	28.47635815847368
BA3229	0.0687485026531144	30.947485544236557
BA3311	0.0688091174980584	45.325829313305405
BA3225	0.0690630589850265	22.1916631306122
BA2587	0.0716749980480417	32.33150362194728
BA3295	0.0727314053148591	23.48565248151511
BA3405	0.0750772265167676	29.7229278062286
BA2275	0.0760111757752531	76.23953733932561
BA3078	0.0761479997688625	16.127347846579774
BA3258	0.0771525506352916	22.2215997472313
BA2978	0.0782576633986631	37.57352587695185
BA3250	0.0817789319461381	38.94879836806402
BA2226	0.0820319121404111	54.83713788505628
BA2394	0.0898608934702911	27.256176745483867
BA2066	0.0899149394818183	57.12784580418294
BA3182	0.091450497752017	25.908852632126354
BA3207	0.0916944524759855	14.641348126491954
BA3369	0.0924903494224179	24.082877386770264
BA2024	0.0931528403048237	50.44893489241544
BA2089	0.0934386646661809	49.12873542436498
BA3319	0.0945469283333865	21.91172418555096
BA3219	0.0976964436335881	17.95490520653865
BA2512	0.1004839254237671	42.82440363911197
BA3038	0.1021916084915469	28.26078121602286
BA3234	0.1065121919150371	29.18950617418888
