	RAD21	STAG2
BA3347	6.208006682575883	0.0297609367376809
BA3351	13.581704757796958	0.0723694909741421
BA3352	6.888519922529282	0.0318751016425435
BA3353	14.586040996840996	0.0585461050577329
BA3357	11.209355070417873	0.0736705155309806
BA3362	8.905632409862548	0.0478126524638152
BA3367	10.039284949472163	0.0439095787932997
BA3369	16.31057767629538	0.0731826313221662
BA3371	18.356492926805508	0.0513904699951211
BA3373	19.10898852239754	0.0941616523011871
BA3374	7.641555016365422	0.0305740770857049
BA3375	7.289816251366465	0.0354529191738494
BA3376	8.25316147398542	0.0535046348999837
BA3379	13.718532115610602	0.0718816067653276
BA3380	14.386382464764022	0.0260204911367702
BA3381	21.6398934611554	0.0839160839160839
BA3384	8.60671952794259	0.0502520735078874
BA3385	8.637224402417177	0.0596845015449666
BA3386	13.73361633394758	0.0616360383802244
BA3388	6.49690010795364	0.0398438770531793
BA3390	7.508740181700269	0.0260204911367702
BA3394	13.257064235542837	0.0661896243291592
BA3395	9.230759413084684	0.0422832980972515
BA3397	13.972882617679948	0.075947308505448
BA3399	8.31017472359782	0.0395186209139697
BA3400	18.701201180693865	0.0580582208489185
BA3403	17.029774756486663	0.0650512278419255
BA3405	8.585712970021705	0.0551309155960318
BA3406	8.951887951330136	0.0336640104081964
BA3407	13.284030838985226	0.0696048137908603
BA3408	11.493742382432076	0.0510652138559115
BA3410	13.55699891601388	0.0391933647747601
BA3411	15.326829590272888	0.0159375508212717
BA3412	12.11450595958844	0.0541551471784029
BA3413	8.133335175416214	0.0362660595218734
BA3415	33.37302607094277	0.0870060172385753
BA3416	7.477042731879358	0.0518783542039356
BA3417	11.13439037268027	0.0491136770206537
BA3418	14.020175021182078	0.0679785330948121
BA3421	4.9927405123982815	0.0271588876240039
BA3422	12.324814882269038	0.0375670840787119
BA3423	12.741305690841056	0.019190112213368
BA3427	14.515533344953267	0.0694421857212554
BA3430	5.528116711370857	0.0300861928768905
BA3431	8.198798717831432	0.0494389331598633
BA3433	11.35149793038407	0.0406570174012034
BA3434	13.904412976654964	0.0585461050577329
BA3435	16.456359216436212	0.0600097576841762
BA3436	7.797618267259763	0.0442348349325093
BA3438	18.315792162585456	0.057570336640104
BA3445	12.697141655262	0.0922101154659294
BA3446	10.679565414453585	0.0821271751504309
BA3447	3.879630029418274	0.0087819157586599
BA3448	10.14220315510333	0.0455358594893478
BA3449	19.58586180915845	0.0517157261343307
BA3450	14.25697414572637	0.0696048137908603
BA3451	10.80012308548918	0.0456984875589526
BA3452	13.73361910891137	0.0913969751179053
BA3453	8.072918830961996	0.04358432265409
BA3454	18.69279832715517	0.1014799154334038
