	SRSF2	BCOR
BA3345	11.196543920613005	0.0150528645546831
BA3347	10.664916910571025	0.0360453185643602
BA3351	16.54129640964584	0.0520292735900538
BA3352	5.467258987286584	0.0210876258727578
BA3353	15.429080281349709	0.0380230263085994
BA3357	14.856527554803948	0.0417131445366432
BA3362	10.172115364130166	0.0727430880637544
BA3367	8.75199375095606	0.0143257333060355
BA3369	13.772225722867178	0.0359909931898839
BA3371	10.10715540324971	0.0176013302567472
BA3373	12.995315688071493	0.0579552475488463
BA3374	4.332560099514102	0.0286854370474099
BA3375	7.051401025462334	0.0265854630580167
BA3376	9.464812215081736	0.0548563788280946
BA3379	9.907754367966872	0.0579145376705716
BA3380	8.464490097122242	0.0210264244450159
BA3381	11.453561665458686	0.0400685383131866
BA3384	8.365130568092098	0.0502011996937014
BA3385	7.021077283886595	0.0389675956654817
BA3386	12.924496536729905	0.0537554361803897
BA3388	6.203700870772632	0.0131568497876529
BA3390	5.792154717228812	0.0138500106009615
BA3394	8.404975653003687	0.0633444339851528
BA3395	6.651341999856366	0.033999806559773
BA3397	13.219414617481226	0.0626921196604486
BA3399	6.7827367360961	0.0272039435577118
BA3400	13.06056647163743	0.0999605105073379
BA3403	8.92075600450164	0.0834806144477627
BA3405	5.467194039928233	0.0296708528928967
BA3406	12.548279632337389	0.0793963298815242
BA3407	12.435230824451514	0.0499225601577248
BA3408	8.498252487024397	0.0330823315849639
BA3410	9.837479102617367	0.0157256704288544
BA3411	10.38319506643126	0.0370239949669111
BA3412	11.085412982407256	0.1635428741501926
BA3413	11.797908054164992	0.0281078030363194
BA3415	15.05708089537657	0.0581659462141452
BA3416	8.727996581852542	0.050004116524604
BA3417	11.985232449421302	0.0220730417182446
BA3418	6.635294965300766	0.0551348817537414
BA3421	5.28260925317226	0.0213526499125329
BA3422	17.179527426315072	0.0324774665814703
BA3423	10.963398377588634	0.0436907156705527
BA3427	9.29610382811063	0.0388656843594651
BA3430	3.376723357465601	0.0158887831626129
BA3431	5.2956503189134905	0.0402927158643572
BA3433	11.124922747602398	0.0432081169122131
BA3434	10.684241187268606	0.0260554149784665
BA3435	7.207195702534164	0.0350191928405986
BA3436	8.942673968449142	0.0415840022382236
BA3438	13.298804121187224	0.072722733124617
BA3445	13.585759177133028	0.1426251004541291
BA3446	10.112802584876396	0.0352096731770899
BA3447	5.064946393689568	0.0088346355637125
BA3448	7.659809256873132	0.0380637361868741
BA3449	8.663162251082694	0.034563825074662
BA3450	10.04252924348618	0.0785059492887884
BA3451	6.8123698098142365	0.0344075883941692
BA3452	6.957609320826012	0.0436567452352138
BA3453	7.816516530672914	0.0427120392680017
BA3454	12.90077034756054	0.0551553733032086
